3 	 200 	 400 
16	91	173	7.861301254365479
25	138	185	-7.310306472559784
103	110	131	-1.4719575792555606
90	159	197	7.654716004022436
5	13	164	-5.558181098707626
6	101	165	5.867155520301612
14	125	163	-9.458986534315256
72	96	138	-2.900717687501797
19	118	186	9.799616675584634
36	151	193	-1.423642688997809
22	49	151	-6.435905725807157
30	54	159	9.850422525603854
38	72	143	-0.9517290714975459
81	124	159	-2.3215540802287844
40	167	187	-0.18889364679069232
4	109	147	-5.001527443516047
32	53	194	-5.770526656365331
16	119	149	3.6524376310758946
3	68	108	-2.0498260389390417
40	174	177	-0.5835266716416072
38	184	186	-9.846272562586691
26	151	163	-2.224388878081891
64	130	144	0.4747499591282214
53	127	151	-9.707061296840457
69	119	184	2.540325999630106
89	126	169	8.911520899939283
102	152	174	-2.621548089862758
4	21	139	5.983339680173849
79	102	175	-1.3290163687617547
73	84	178	-4.405752003204862
150	174	188	6.190183410826723
25	51	111	-8.039430427228423
90	127	150	2.4646894032464406
26	68	147	-4.224600236334972
99	164	190	-6.9967946652481805
19	64	200	-1.5884693150325155
154	184	186	-8.696661633801394
26	143	169	9.089767714341257
68	80	132	4.632790574249963
27	60	83	3.813783712031551
30	53	115	-4.103287241291058
4	44	57	-1.5946232676833745
123	148	180	3.480499264888582
2	19	193	-1.8671954093562952
30	42	51	-1.0520300523562636
116	137	165	2.931646114341282
76	95	189	-9.343292304496039
12	150	153	-9.721509924098012
31	93	143	-4.96757839981631
40	59	60	7.8468865078449
82	170	184	3.893260421169648
72	134	158	-1.8554222652199712
33	125	182	-7.889616252048322
77	172	193	1.8294083843345188
17	129	168	-4.48870254334919
82	175	191	7.155341315249629
153	161	173	9.554119067542675
91	169	190	-8.527528877177035
45	123	138	3.0046691595785404
1	57	114	2.835023997796597
35	78	199	2.7748746502274173
28	108	136	-9.322069792312199
12	57	189	-9.427403995836038
22	122	182	-0.12807878801011796
82	100	150	-3.6245840182891342
59	156	170	2.291050622345841
57	159	196	3.4432210200666074
1	34	137	-2.5481373212095466
84	126	163	-7.426773951244252
81	123	197	2.41194047894011
38	68	128	8.247504355353794
26	173	191	9.148581714391675
77	126	181	-8.354811085663897
23	60	102	9.135652062947692
20	38	89	1.6323136318125755
92	121	188	-0.011353096166818233
46	128	149	2.043109858488773
9	103	176	8.163196096062297
31	70	150	0.1902580094459836
60	146	194	7.243235697112684
57	134	178	-1.3704988622462224
40	88	193	3.7282440900668306
23	82	158	-2.1035683686013362
14	57	90	-6.089028750042456
66	123	172	-6.386550223513674
106	149	185	-5.607237920070284
90	112	149	9.830392304185157
33	128	182	-7.312671236981894
5	157	183	3.15025108568973
34	185	197	-0.2497302965568302
42	60	142	-6.206558582638994
49	148	199	-4.609126731379229
140	144	167	4.3679077001090505
71	132	183	-4.895063110733435
41	132	180	-6.471371883636858
37	120	189	-9.745256790067007
35	58	100	4.610632226692227
157	166	196	-9.526209537980403
51	85	96	9.699532466846378
19	73	132	4.465549907011594
132	180	199	9.962719346653916
145	169	197	-4.019639902060983
32	102	160	-4.320000830414803
95	137	148	0.9281618101544904
88	143	149	-9.681357343661519
76	160	197	3.3311081298858074
63	71	188	-3.0295537302562643
2	157	180	6.467457185444047
27	92	112	6.9793756010006724
26	72	192	9.471866626147737
70	116	154	-5.3995454237952245
11	101	148	-9.78834589965183
33	51	134	-8.616049520091133
14	24	45	-2.061740863806212
35	117	125	0.8750731267679974
17	68	75	2.495863508600017
71	89	147	-2.1199954254962776
42	46	197	6.130612379898828
55	104	128	-5.965972823952164
71	96	103	-7.2816856931404566
39	124	148	-7.798494545109797
60	153	170	3.26198367703954
7	137	172	-0.9737815209851686
14	85	117	-4.960443500022544
66	111	132	-6.734841977234125
100	125	167	-3.598338430816388
50	70	85	5.356977722460872
98	142	147	-1.8331283894348296
21	97	169	4.862738929791636
32	56	119	-2.0916918612289574
120	148	176	1.1147663847013352
5	109	191	6.476773396352183
29	101	182	-6.929073100266356
