3 	 200 	 400 
44	64	71	8.20329826021819
40	88	195	-2.501156482827298
126	130	165	-6.109365989904145
14	16	93	-1.7685314762288034
41	43	144	-8.028141053419196
93	97	120	0.300883692275864
44	83	117	6.827368162976825
54	66	143	-1.8534744182745495
134	164	190	-3.605106578280875
4	87	132	1.8699241226428107
92	129	149	-4.164854323086611
86	111	163	-5.47810904957773
9	11	38	3.545846176738845
16	40	102	-9.068679615981228
34	122	180	8.519493892296104
52	95	166	4.1076901476455525
28	103	194	0.7602494149797181
132	173	187	5.991349357315457
19	120	199	-3.623328016932488
28	48	98	4.138409288925821
74	145	162	-4.617096259937328
91	176	182	1.1326050695353
107	159	186	9.892884703942602
73	111	194	4.6107035688402735
54	179	198	-3.370721434616133
12	106	182	9.169520670653188
38	84	192	-6.982629924962884
3	98	99	-1.0500380001140783
57	83	129	8.98106409571335
1	23	122	-0.3639298766073722
89	186	195	-0.22649412591814588
24	79	120	0.42063087016781786
85	114	144	1.9655700482674945
67	69	136	-7.485466603999312
1	133	178	-1.7221249650768797
156	158	200	2.5350913449523986
112	153	184	-9.603408965899654
23	24	97	-6.329968624628675
72	110	178	9.49346912154251
41	59	108	-5.981603082971754
59	115	123	-1.5658492092422946
63	134	158	8.122384539236062
65	114	141	-1.1151975930015219
12	42	170	9.15198853162569
11	57	187	6.337678680335841
23	39	94	1.7841284225419507
12	14	78	8.827800901142265
127	137	200	-6.607879873677076
63	104	171	-7.851031605708984
70	119	158	-3.193609842090595
25	36	153	-6.363634747395601
53	55	113	6.417026781768762
9	27	58	4.569867727530097
103	136	144	5.810725233951127
77	176	188	-1.8252523033349082
17	143	179	-5.696812105941705
5	25	110	7.7791577774428795
112	149	178	9.162970375461054
64	88	117	-8.693698985120717
3	66	179	7.361283112958294
102	177	183	3.407443512016375
26	35	176	-5.426241309407118
24	145	146	-7.204904192186897
10	138	166	3.1687543976419423
6	139	165	-8.710197407797274
39	52	75	1.6238245472475032
111	133	157	-8.351189880019392
43	114	179	6.96892076477522
16	68	99	-1.2585114529873405
9	37	40	-3.0484398869815843
32	121	156	0.165224748097776
9	25	147	1.1954517839283731
53	97	173	-1.7113406034235084
140	144	199	-4.4869458829393105
7	105	115	5.241729843413632
155	171	177	-9.078267767054326
4	117	182	-3.237407176555644
22	50	71	1.8536826538570832
5	57	128	4.59893689937951
32	50	167	-6.960698700497812
119	121	147	3.5477840029384122
15	121	135	4.836027744165353
41	87	149	2.509096279500003
56	113	148	-3.4730901167397636
125	189	194	1.3774538554330569
2	75	105	-4.339925903291779
7	105	172	8.343795110499979
46	163	171	-4.840173450313461
40	74	164	-2.6301420337035397
97	129	169	-1.2598671856455912
22	76	189	5.902681675325834
18	37	168	0.5784836830603304
55	138	189	-7.844403700308673
79	147	193	0.46854235887246354
58	134	185	6.5904104545754265
145	176	191	-4.573751076105717
2	70	145	-2.1389277768243726
65	70	188	9.471336648975011
93	111	126	2.8539312805519597
47	70	87	5.3750668613755295
22	133	192	4.3382624534554175
70	104	180	8.478448785416106
99	100	111	-4.656904235217729
51	132	154	-4.715226338019494
37	73	153	9.48079442288077
50	177	180	9.90794746568973
8	52	94	-0.9324481180200923
16	19	91	-8.576468983621623
150	160	161	4.935523330617116
5	22	100	5.076869195614064
41	83	133	0.8078102420893778
58	119	160	2.425357972945452
17	73	126	8.151262238507421
42	76	170	-2.9339033592733728
107	108	119	-8.632928595257336
54	75	181	-9.900864303253034
105	115	117	0.25208331263058703
75	124	160	1.9430239845219415
23	84	132	1.237201408248751
83	181	196	-0.708794095674838
154	159	197	-9.96232116550367
54	131	158	8.843687119332078
22	137	187	7.219612179511518
18	59	119	7.058888481566768
4	51	148	0.020600688768919184
67	135	171	6.9352397779938535
48	56	65	-5.346105470144273
8	105	190	-2.473864823239545
25	31	36	7.624728609990715
1	66	200	-3.8397717558647066
94	160	195	3.5202739263149816
54	65	145	-3.598352839435755
10	47	193	0.6804643614813894
104	127	149	-8.797517241559623
13	73	177	-0.5782110013442825
94	153	167	2.956928594991979
2	100	149	-1.3333712209219595
58	59	64	-7.700542266581771
162	173	185	3.4625337417765287
99	132	190	7.8231730088807545
57	109	151	-3.673556146325094
40	68	73	-9.71192650271316
151	189	200	1.0416855375736045
31	35	71	3.7343284754413357
10	103	170	5.721819915067105
57	94	156	-1.3543133268000886
47	120	168	-1.9763944833296936
38	60	170	9.134092319537992
127	168	186	3.695906856876414
27	136	164	6.307921041128829
50	111	142	3.2751948637892365
91	102	135	3.6533036366271414
84	156	196	9.866858570454816
20	37	186	6.785329863477294
74	88	148	-9.62316118712367
8	136	171	-6.1321674135667825
98	166	184	2.251925815772422
21	57	189	-6.709589128078848
112	148	167	-8.680202029975153
56	117	159	-0.2791755866669412
9	62	91	8.764237819230864
15	40	153	-8.671782006534857
17	29	58	0.2523270366758794
98	152	186	7.904994252926404
69	133	150	3.7931364762729363
103	118	197	-4.206028058814615
86	145	163	-9.95145504790573
66	144	165	-6.46833231935517
10	75	132	-6.974849291980569
3	63	79	-2.731521633326002
50	105	116	5.305507296872616
78	160	177	0.13512633406363328
82	94	160	-8.341526383603483
5	89	173	0.3269250270589126
47	144	148	-4.5439926332625635
12	135	172	3.1517468857944575
39	139	157	-8.807516419177677
129	159	176	8.592793377716326
15	45	64	2.0276148004834447
55	101	113	-5.992634001493055
2	175	191	-7.254616019440057
94	147	167	5.580616890273189
49	52	114	-5.429104038913617
62	110	138	1.845793794448415
10	181	185	-2.352650429065706
31	91	153	-1.1542833285535732
26	58	99	6.326495345325476
62	159	197	-8.154316407714798
81	113	161	-2.427886906894347
41	101	111	-3.2801062162038175
90	134	165	-5.254400200345486
50	128	132	-4.207501053464961
46	58	68	-5.482332397108141
19	97	171	-5.480109642009781
29	82	177	8.393934923868162
7	34	148	6.6231242245180155
17	165	170	-1.9751593616604417
5	23	93	1.893185758354928
19	38	63	7.258681947987203
92	94	129	3.355510105500411
9	99	183	-4.379530040688322
36	43	161	5.872327375569185
41	88	101	6.226013129057787
108	150	187	-3.3485402408078624
11	126	134	5.197849393234204
39	48	75	-9.433125182696184
26	48	87	-3.402537352157495
8	100	186	4.649148203819898
15	98	166	0.34614953076384225
49	72	115	-0.8636312059474385
127	169	174	7.195657483168002
17	127	170	-2.0570684220615387
16	133	185	4.902651071329222
77	91	178	-6.898156855965116
56	133	141	1.1712057674832685
34	151	157	-1.6754904404521938
90	129	152	-2.1904339628975
21	92	196	7.549602840121903
160	175	197	9.107008795383212
74	89	134	6.220378207013347
10	111	134	-7.203205320995176
21	155	186	5.045776277061822
57	141	198	6.705828418803222
130	162	164	6.09038908126881
3	92	93	4.999396835471185
17	123	187	7.506276213184254
18	107	146	6.259593859136373
39	105	187	-7.351877984897386
20	57	91	-4.313913789563002
23	107	111	-4.560921756105367
2	81	98	4.181154295345957
83	131	192	8.287346494452628
10	60	118	-8.502248695097734
115	149	188	-3.7645319114104536
3	40	96	0.9969709370433684
121	184	188	-5.272552756594562
37	83	151	-5.483763325321842
5	22	71	4.140684299951316
62	144	169	-4.700464768571935
109	123	191	-6.865187341981722
3	94	123	-1.3341579732295408
25	172	189	-6.340156720716108
99	102	137	-1.3123417473812822
20	86	87	-0.9710280027204892
28	70	136	-6.765467474135041
19	84	143	5.333942259482036
14	92	146	5.440424828183319
4	5	23	4.046068067585837
43	154	177	-6.840334484675021
126	129	200	6.009963801999579
54	111	180	7.836933113305751
114	117	150	4.647521301158491
95	178	191	5.473939038987062
106	180	189	3.8157736930024733
37	59	118	-2.600784632714774
47	64	192	1.0891462068823348
31	78	151	-9.778994641251469
18	110	178	7.527448774389423
2	66	144	-7.703174290593193
22	74	75	1.8493444902145857
1	12	23	-9.345474764101336
13	47	179	-7.2424670426888005
18	37	138	-1.6907262529858542
59	115	116	-5.812525869349638
3	98	100	2.4992056085988636
23	119	175	-5.539769898267457
14	110	191	1.9228829599115915
24	137	184	0.30327488280537906
57	95	143	-8.799983806187402
