3 	 200 	 1000 
18	79	115	-4.067261218653433
3	48	91	-6.155090926485364
57	63	127	0.5985742288532929
105	133	141	-9.757383406995071
4	44	136	-3.705238745368815
8	117	198	-7.347551944619147
9	104	197	6.433956435605456
7	145	194	1.8614392284776198
5	120	131	1.9932364356410268
96	105	160	2.0024213744288826
29	178	197	-9.949939813542525
33	77	134	6.25301441879208
105	110	187	-6.670432245290114
5	7	134	-6.113684512426865
107	174	185	-9.379941610304275
68	84	157	3.3385136976951646
6	26	116	4.121790625403687
66	135	169	-1.2059837734270964
54	94	151	6.246071038516575
10	131	165	4.482623242749542
126	168	200	7.900308934576451
158	166	175	-8.48037630582208
44	57	69	-6.398165651749734
146	173	178	-8.271714413750733
9	24	194	6.456162342543045
91	104	183	0.6514790295257313
74	80	149	8.984332968578123
111	122	181	-0.4504473834459155
38	120	199	-8.905163208716555
13	143	184	2.0561946472168007
53	79	145	-0.02288250655789348
71	102	168	-2.926815939558729
13	75	127	5.171992806682063
99	128	135	3.49659437036496
90	93	182	9.51204608659405
21	84	94	1.7347903849224942
21	73	152	5.174299723384227
71	111	193	5.644296692478774
17	36	199	0.8635521161061064
51	61	135	-8.22149682951429
6	18	162	-4.059177840564567
29	41	113	-2.437078009436955
159	184	200	6.7062994430589455
17	118	171	6.866411800618366
11	118	130	-8.012545062082705
74	83	193	4.907564808969752
12	43	135	6.013270706684985
26	92	166	3.831175468245359
41	110	133	-7.047930118388788
88	112	160	-6.032994756045649
75	97	200	-0.05457560928682703
52	101	137	-8.732591305136596
54	137	148	-5.434976620008268
105	106	170	-7.537319019204213
50	129	134	-7.08741921846002
40	146	175	2.605316251561554
34	128	182	3.3253372527902876
59	134	156	6.910082904762909
81	124	165	-4.166356940138185
58	145	166	-7.914746465382079
44	115	159	1.2238681537751166
2	55	199	-5.304959545092953
9	19	163	-9.120258127349274
28	53	94	-3.235005041575283
22	31	100	3.625930636154692
5	126	196	-8.396591365572316
14	61	64	5.489751735440411
25	71	164	-0.9205727158052142
24	62	97	-4.907213733262239
75	87	160	-6.600385364628812
52	131	168	-5.834512742124101
10	83	103	1.196508761697487
23	124	164	-5.746199490794741
75	115	168	-5.253663608696537
43	77	100	-5.733771295252279
31	33	114	4.762716156694607
53	175	182	6.680134947104534
109	188	197	-8.746410377838727
87	122	145	7.299475229461706
133	163	165	7.537905284183232
57	99	139	-7.957555336492897
28	38	157	-7.270721347984955
56	70	96	0.745071763778455
49	91	184	-3.0835972985636717
21	46	125	-5.899552183188465
23	88	172	-9.104791881985557
3	125	178	-8.072187743931114
50	91	155	-0.021977307254957168
1	176	180	7.400781436301351
44	46	183	-3.3201186951108674
44	67	92	6.23980585739297
21	66	92	-8.82993059057969
54	129	146	2.0193985621389174
82	95	186	-4.116959963606424
26	78	187	9.101660834094375
17	69	183	-8.61951037493845
41	48	54	3.7825500717834224
64	88	162	-6.776347022113686
95	150	152	2.585034169081551
64	108	179	-3.4242564904665374
21	102	157	2.8314010259762803
35	55	86	-3.026313004813117
88	171	196	-4.347465256282277
8	77	107	3.5689515815031196
91	164	197	2.697051130616469
126	163	182	2.133841697877676
83	94	122	-3.05403023715596
25	35	160	4.0253694276949545
133	166	177	-5.3206900663418555
27	66	96	7.757909960289922
33	131	156	-4.338042285326993
17	97	148	-9.383821214971944
20	36	150	-6.845103563620471
22	123	157	-4.505950949967943
113	153	157	4.4531059429817645
18	68	118	-2.184433963838397
8	31	148	6.645044212863901
26	103	174	7.164396588782115
49	130	196	8.942615143648172
10	44	76	0.20264176453072835
26	28	155	3.3140973028781406
104	134	181	5.778315871952625
20	86	102	-8.719780546763204
72	144	163	1.7159315868080292
48	113	137	-2.3088366785329324
28	82	169	0.3485012550850861
23	25	29	-9.890625365606045
121	122	152	3.8265208209832124
127	156	176	4.048634434816442
5	93	115	8.06245429952601
5	129	159	-8.943352311921283
34	119	149	-5.501926798529295
57	67	148	9.02665495847382
66	149	194	-2.1047260788388567
10	90	96	-8.448384072585622
45	161	198	-8.502594955170615
58	100	143	3.2653451646292115
55	156	165	2.5517492858725905
31	50	100	4.250557760596845
109	180	193	9.271395352558478
33	179	188	-2.9189328105293093
46	121	166	-6.565087200306616
107	187	189	1.8377459441374366
94	109	144	1.9755890929527364
30	43	168	2.7820741490130967
83	130	164	5.957698994650528
2	4	44	5.688182962499512
21	139	186	-9.363881530797983
9	74	113	-1.0333341011758783
120	122	186	-5.424126156311129
119	149	167	1.4510478568863387
39	193	200	-5.592786984706731
10	110	125	3.6500143154815454
43	55	194	-9.548802397197484
16	54	88	-6.080940419303613
53	117	195	-5.7006138253578005
29	101	143	-6.030421194191884
22	94	116	-7.732084238416801
39	44	64	-3.4642111537492966
12	119	185	-5.619543273000611
11	112	137	-3.5968041194792555
8	45	152	0.8792998333067015
27	106	137	7.7605305224395735
6	32	115	4.021031250864958
3	47	73	-6.885184970295968
19	43	114	-3.1390743457102577
79	85	99	-5.707922747222693
100	157	195	9.8763233829769
35	185	186	5.630148690922113
56	85	182	1.9983893020769443
99	117	156	-3.4616220214097453
2	95	101	7.791259787931239
18	143	186	6.1352200286365814
104	129	194	6.076224897510375
103	157	200	-2.9855857355020587
68	128	186	-2.2587672321011425
135	145	165	-6.567820310234376
87	105	180	-5.6245472986096345
37	64	186	8.08141155081847
46	62	120	3.7045494367986365
19	121	151	-3.9247803279756415
33	154	189	-7.75522346306542
28	43	164	-1.2602340346842134
94	113	173	9.177563360828003
88	94	108	-6.775666923905261
12	36	67	-6.22425416483896
42	92	139	-4.110803981073441
4	103	117	5.529062581327915
36	82	108	5.354412217992298
129	149	195	-4.759942663571721
7	139	162	-3.9505142418505574
13	107	179	6.878103538436836
2	43	122	9.115301710706813
51	130	149	-1.2686415429793012
5	37	194	-5.796556400248054
77	133	191	0.7966434574659829
100	129	188	6.093571178923362
63	187	195	-8.808843570982155
40	47	134	-4.422673888077906
60	83	165	-3.203996814660317
50	110	164	7.581172680400847
67	115	147	2.5800695502304727
36	52	129	-9.300424748366812
36	99	169	0.6658907331199959
62	114	115	2.2434902137308974
93	121	143	-3.8666656233781698
75	150	175	-8.239909382767882
31	32	65	8.094907157535449
22	121	157	3.4723604043333793
31	89	122	9.300765534864134
90	136	187	0.6319464643164192
27	117	149	2.044202665872362
98	162	197	5.369889077762625
84	91	199	-1.4365713168822776
54	123	196	-4.930216701880457
66	111	134	-1.164329297916268
28	85	171	7.048212313358782
37	38	176	6.774554355905444
43	155	169	-6.140549719624455
26	99	200	7.723438995126422
73	101	126	-0.22093135327965996
111	127	156	-4.098844530141519
42	117	149	-1.719847653594023
102	138	186	-0.16902445195478677
58	60	61	8.368066462427272
35	99	165	-4.203111105675726
15	117	177	-2.593531569021213
5	90	124	6.687857276730714
55	89	168	-4.910962215557997
104	141	166	8.601114300386406
19	23	128	-3.887958464163903
68	72	193	-9.851562121912709
50	61	95	-8.717816160264338
9	60	78	2.3465789024678863
125	169	198	6.76043197384179
34	77	161	7.4759214834065055
2	91	110	-1.2722215850637948
19	81	106	-5.686447816603097
36	49	156	-1.027432742677485
86	126	136	-0.05916652891266594
64	85	89	-5.7413957815552035
37	73	193	4.994840291448746
68	132	178	3.1350502562836056
77	143	183	-6.726628569504345
82	103	147	7.938046018429546
86	129	169	8.297874729054119
6	37	150	-1.8677640391257775
36	97	111	-4.560086204811524
34	61	112	8.01078727391868
58	100	153	-2.451591372120035
8	14	34	-9.369836125423168
63	122	130	4.164802719485936
18	172	198	8.953271826242165
46	73	122	-9.23962295228675
38	108	116	9.840802753210838
2	33	164	-0.4353662173517652
28	100	124	6.787534624596063
96	167	198	9.831764515632862
90	110	161	9.322533936525108
1	73	160	-8.048337795399362
112	124	193	6.024995314534685
153	182	188	-1.3296316747957793
69	153	164	-7.052925516896513
146	189	194	-5.120849530581941
37	39	105	1.1693013171016382
18	125	198	-1.6361005120801781
12	153	175	-3.970646902945891
8	52	77	9.845639606395412
76	83	190	-7.86309737027443
101	145	163	0.8755884517992936
108	134	150	-0.3770234548377367
24	59	126	6.203652631114156
22	36	161	2.9380953621428247
47	49	142	3.4219388674976123
101	165	167	3.852088641119103
181	189	194	-2.2620878207831474
27	109	116	-5.814189707176847
49	101	166	-7.1035629485095715
34	121	175	7.35343422060318
13	84	112	0.9380412003700034
105	106	168	-2.1002781585086927
65	121	151	6.720174484965931
16	150	164	2.2911224460715047
3	76	87	-9.691477959779814
102	155	156	-3.5630200003659596
6	30	154	8.060231558374632
13	127	136	-8.736275192671377
23	29	113	7.584310850140692
23	78	179	-0.3942096780851081
27	54	132	8.221595397356612
80	96	126	-5.459752627801322
39	186	196	7.059065249398994
20	133	148	3.4693267525570235
125	135	145	5.502868931889168
47	109	176	-3.5146974757816096
102	103	164	-2.6789726336338244
28	68	129	-7.456969687948678
2	140	146	-4.803666162372576
12	36	145	1.5616186695479897
75	89	147	-8.693849421279564
188	192	195	8.072188161948247
114	138	158	-5.712671211506162
1	15	93	-4.932454276816605
57	72	147	6.886345428985003
18	86	97	-7.840227844940204
12	57	170	1.20772900477402
44	126	164	2.2799471939646168
19	100	166	7.485596880199978
15	121	170	-2.523078111012243
87	172	173	-7.3183554866784295
21	127	197	-3.4109988265334668
139	159	193	-4.542377139681541
82	167	171	-6.621089937241377
66	93	110	-1.9834811501727518
74	127	173	-8.681949662101342
20	66	155	8.063337779863993
83	96	122	0.5826328237872112
60	129	136	-6.968429169673504
22	33	103	-7.6810807342567
23	45	186	7.1506699059297
67	158	192	2.2360927942446267
38	74	197	-9.223198045722405
35	121	131	-6.524879971317528
7	53	96	-4.562254667590626
78	140	197	1.2437806576923176
27	62	96	-6.508956583524572
128	145	166	5.359934271019535
2	107	154	0.05881387300312113
2	23	102	-3.141161802050057
3	54	64	-6.243565674883163
140	150	168	-3.002877678163025
79	164	189	-1.6775448529601604
42	127	186	3.7590000955363774
5	36	179	-5.223075241025537
135	142	180	8.865943682207508
72	73	134	6.151587585905066
71	127	181	-2.319429469517928
4	130	134	-8.826399315907436
118	123	174	-3.1906211208633266
6	7	39	-0.04460003394991041
33	38	119	9.518259529265222
18	182	195	-5.8737316254402305
10	95	186	-1.5687739649394778
72	131	182	-2.7033960384091227
12	91	104	-1.09645755845043
