3 	 200 	 1000 
36	116	132	7.315211373072238
91	147	172	-6.557512749454853
5	43	61	-4.216991960579377
86	119	166	5.6349546873757
15	155	199	6.022589997840061
49	122	134	7.818350061177441
54	103	165	3.3410813775316317
82	162	189	0.1397364198203448
52	60	155	6.834400811321217
5	67	69	-3.8402299756632345
26	148	154	-8.816190510237433
68	78	92	5.840622954514412
74	104	115	4.57707985737442
13	102	198	8.004065238086984
57	80	158	4.59476522962885
18	139	157	-9.380186560492298
14	98	182	4.194546814725166
27	81	184	-7.862195110716385
1	18	59	-5.863357522182513
33	101	185	-8.073420226429608
63	137	155	-4.970570482848102
108	120	134	9.44536134754356
75	155	164	7.69105144995067
52	78	167	3.286476208742492
97	122	141	-8.493452476979353
63	146	174	3.4838238198388396
53	130	168	4.8105594667368905
7	10	128	4.0393041609503655
30	146	190	-0.7389097275309062
30	34	71	-4.615774212587478
6	86	106	-8.952085009553503
13	17	66	-8.37652202388204
111	125	151	-6.449425728590484
61	82	155	2.5967203314588865
31	96	180	-5.827734396234301
23	47	86	-1.1852084248648342
114	115	175	1.5516317960931314
48	123	130	-0.9531113833499845
18	94	161	9.052804744810931
56	123	162	0.28751994352004573
12	65	120	2.4608736298047855
26	89	163	8.61129306229656
7	8	169	1.5428248020577584
122	139	186	6.953766936468991
7	22	90	6.018102177981831
88	110	121	-0.8620344154830448
7	20	185	7.609707986916497
90	113	139	6.028899898618391
56	133	195	-1.0293925980566598
145	165	199	2.985267454936354
3	144	186	4.34485449000158
66	73	135	-4.43450548699764
46	129	160	-9.560854987579381
24	39	145	-7.0601256957432135
49	164	173	-4.226390900738092
92	112	132	5.823681562482566
10	167	194	-5.116663987020658
65	92	140	8.768723674013245
77	136	165	-7.444849254130144
42	105	133	4.952491837510806
38	40	101	-3.0778149147362655
67	128	143	1.8259108661004255
33	98	137	-8.65958982438186
11	72	157	-8.631975289675736
8	128	135	-5.837003621932024
72	127	147	2.693438379368665
147	153	183	1.7651351373536013
19	156	192	0.58849823041494
8	67	193	4.1131540719404835
58	104	118	-8.026092965231848
16	99	157	-6.804255349993045
6	115	188	-6.045260349512489
28	33	138	-7.500411032500391
4	102	139	0.29161493936460126
74	93	114	-9.19428433321899
83	106	112	-3.3713928304081957
7	11	62	-3.944300589453329
60	130	179	1.929680088166851
3	29	182	2.5308391672750314
19	102	153	-4.259294866826693
46	116	135	-6.1730604933137805
34	69	186	3.6308566173936985
14	94	189	-9.056557343675992
18	59	115	-2.83175579992702
45	132	159	5.911756721890198
32	72	184	8.685938029577322
85	177	192	9.370637742921812
15	17	89	-5.215052154425106
48	82	168	-5.817685477529906
33	38	99	-9.811328944475795
34	169	186	-4.775293289362141
93	102	187	1.7408047802306506
9	64	188	4.1172514923639945
1	139	154	-0.8083403880993458
36	110	178	-9.685191714083762
34	123	184	9.049041794151915
85	158	185	2.1658209795592214
19	107	170	0.7633598660201208
36	60	126	-1.289555794770605
75	123	169	-4.003967532092898
63	72	152	-8.447253005864647
14	70	124	-9.567133194793742
128	141	147	-6.173157544295602
25	156	189	6.745167648568096
5	12	127	-0.8787928306219897
70	135	189	-9.25040683767104
67	145	173	6.679539013197871
18	138	154	2.603673191293014
115	156	181	4.70703060662969
52	55	141	-5.6454227841061595
3	134	135	-4.498129252699805
11	104	188	-1.3102385239012726
19	153	200	-3.5899400541484283
10	84	184	1.5673318130877139
18	48	52	2.419131089046253
55	80	160	9.803512881979813
131	136	169	-7.0172818015244705
26	92	142	6.782691326982409
43	47	153	1.232628583800782
51	149	192	-9.50223388393699
139	192	199	-2.199340187770817
26	119	151	-1.6512566600247176
38	57	190	-5.990195828406344
54	74	125	-7.916470854521269
14	19	55	8.627172352944847
40	122	154	-4.6056707495833855
14	105	138	-2.445415471902768
10	159	173	3.5213383820777118
52	115	180	-8.013192567979534
158	161	164	-9.999860172126526
21	94	122	-9.32881950181024
27	54	154	6.796926121497787
111	139	195	-8.34026850553036
73	141	148	5.654952916283438
69	139	153	3.574052310741065
2	41	108	-0.24406764418676552
9	14	65	4.980571677090591
116	171	180	6.05093635900575
68	91	96	3.8745259213263488
93	108	123	-3.300120228758388
73	90	194	-4.906742571367784
86	112	128	-4.424191558809893
105	106	180	6.204948118670128
53	95	167	9.423735064268296
1	12	79	-5.905371619252902
23	55	139	-5.19326245707682
4	27	176	2.9370117440638026
110	128	138	0.873232735450344
110	131	171	3.120686508107342
16	58	111	-5.333823308927153
62	175	199	4.091332385816431
67	144	168	-1.3320776027494663
37	82	200	1.251623181983092
2	15	188	-3.0118180518300175
137	149	180	-5.225097936490308
3	45	74	3.6217492592405254
25	26	32	-5.698495508854946
58	117	162	-7.885840522970222
21	35	124	0.1733840050696518
121	122	197	3.075947950001723
8	32	52	4.306087138230303
29	170	191	-3.1437785662672457
53	159	160	7.929856484248006
82	112	116	7.7421035374744775
43	44	140	-8.312114946834612
81	138	183	-0.48047242708049964
59	63	164	-8.362785299485779
44	116	156	1.734102345758295
57	152	158	1.3346939517260594
61	77	190	7.675367592736745
7	11	73	-7.031018376165545
6	54	58	0.17123863053186206
19	140	199	-4.82792051197749
1	36	193	6.100327498608362
1	81	199	7.882543531872663
4	68	180	-4.812131655284331
70	131	176	-3.8321353688308424
97	137	162	-1.9535164490812775
15	83	144	4.457998089640377
81	84	91	8.694694049861912
47	89	140	7.15051114597447
55	170	171	3.8036057852820786
75	87	165	-1.0989979345901517
105	147	162	-8.200292266546143
60	160	182	2.2947434303789205
10	50	111	-3.421242950521533
66	75	142	5.972726572165197
81	113	187	3.1504971618459283
18	73	109	0.10273619065818806
104	150	197	-4.112841713262656
5	122	132	-3.499334338603699
86	178	190	-7.630371909679208
78	83	87	0.8349179290621223
26	114	170	7.438895012010882
48	97	126	4.73684138737978
112	130	190	8.578124027351038
9	19	100	-0.0010422149352500298
19	27	80	-1.2857044357487997
32	35	55	1.9154220871354166
9	17	50	-0.07105065383917974
41	83	105	-0.000738005180448198
109	131	151	4.293911809563319
49	140	162	1.633751664927292
16	73	189	1.4245521734646633
99	177	194	-5.318688914935407
9	105	155	8.752984224061304
55	118	130	5.532108835162667
23	124	158	-3.0654630744326035
117	136	198	1.9946951664005361
113	141	175	-3.9057408356487233
109	186	189	-7.727170115725817
6	152	154	6.110929319408996
46	58	179	-5.371358197249085
111	121	181	6.026697372187165
35	161	177	-3.8762651927178844
21	31	37	2.800842164666504
101	177	193	-1.100101960318721
108	122	129	-2.2931045236474663
147	176	185	-0.9608389572375771
10	83	121	-6.391874990664088
94	106	158	0.27646615124539764
149	150	165	-0.04693739557410659
30	112	114	3.535160121856107
137	144	194	2.401408088746704
63	117	198	-0.19655995294861484
105	152	187	9.733368887226693
75	117	153	5.380575049373597
164	196	197	9.48301228162958
54	91	166	6.413788861356117
3	27	186	6.830983909677617
12	41	116	0.18030419592676772
7	24	150	7.825271275272353
2	34	147	-3.8195593322970396
28	58	113	-1.6226090820297863
35	68	167	-5.611926815557718
80	149	160	6.768492716829726
108	141	193	2.6882853135991063
25	95	127	-7.1733999595442866
26	148	161	1.4928122336587535
68	80	115	0.16857538783001935
87	91	178	-5.327065884345612
62	68	162	8.9605400509402
18	91	155	9.74802584700489
12	106	162	-4.97405869979789
11	90	180	3.1548354748588565
18	29	151	3.041819258586953
66	181	188	-6.188528595380678
75	140	192	0.9881576731103348
9	30	168	-1.6009104134550647
31	54	114	2.6782769826915747
10	119	167	9.896228422467207
18	112	138	-1.653395916364298
13	90	164	-9.602618617511027
22	46	61	4.860051902009042
92	166	174	9.892098684779171
82	138	179	2.731119483205781
150	183	193	8.807365444770177
29	63	105	-3.0918380889146
15	140	197	-9.311733231824675
1	116	126	-3.3327273232596344
22	33	151	-0.08504910320596082
30	57	134	-9.39427353452733
31	94	177	-9.452749474961077
1	87	175	-8.956106784518273
10	48	71	-7.212921928371379
13	58	190	-5.079582122986091
34	91	179	2.4203496622426517
28	109	193	-3.766841553464541
39	68	101	8.641915953583116
52	57	79	5.876977790839549
48	50	198	7.180893294198409
86	193	196	-7.680243912318936
93	136	191	8.681438286586246
15	157	159	7.16375878924784
71	110	125	-0.802824206600377
90	142	158	-6.439980361961631
92	125	188	-0.25941257028682685
80	86	183	-5.345014218218569
6	163	199	4.858012634087995
46	122	124	6.190899720272544
92	96	197	-4.2294543730266
143	160	165	-5.914782975766788
35	77	156	6.63540873281098
108	127	164	3.367348269322699
35	50	180	5.807880183586791
18	68	127	-7.2924278006547265
141	167	173	6.066182970971742
17	24	168	7.41782905428191
42	137	171	-0.12644019787823524
69	76	106	-5.699007899707911
53	96	122	6.830995013290739
47	110	168	7.628316262235682
24	77	180	-2.1359553156391957
17	161	164	-2.2804363824944325
33	78	146	-3.1666833283926676
61	139	143	-5.207745794648211
28	44	88	3.2084365380756825
51	146	198	-3.396178211529401
15	128	171	-3.73306447145485
140	155	185	2.0282873729574895
148	164	186	6.371539874054285
15	109	131	-6.784006691327655
32	100	186	4.581593775167761
5	36	181	7.015304333609496
63	98	117	-6.175776221565594
50	84	158	-6.488971634597329
5	39	66	-7.391041869622274
10	50	197	-7.639332606497302
28	42	185	-3.338800512026978
2	32	132	3.205134977863967
70	167	183	-4.466724775972781
95	113	197	9.282465427685956
111	163	196	5.651731369044104
80	89	170	7.324818548104112
106	124	179	6.982797834682842
15	18	161	-9.472887526202669
9	66	152	2.778905463135734
2	14	189	9.182753068980677
28	53	192	-6.979915862528829
60	110	120	-3.1078616638653545
82	100	137	5.688909999845427
121	146	179	6.179118314426233
46	172	194	6.7143637723136465
28	55	190	-8.647843913601083
110	169	179	9.41588286466995
2	45	83	-9.833161942172152
130	156	162	-3.2106131977862145
11	14	49	8.215780186015934
108	182	200	1.6182393044819783
68	128	143	3.7683852073023907
84	100	200	8.075195825456326
67	108	117	-5.144284295872598
123	147	193	-0.626503174593477
73	134	184	-0.20574589918729558
45	91	171	-7.040742014831352
143	152	169	2.7596970612959204
9	56	120	-0.3553008629895942
3	49	177	-9.643484265541915
6	45	102	7.790533420529094
55	118	119	1.6166281541544247
68	97	134	8.616336556055465
66	114	115	3.8478740867481758
34	82	158	7.599469016027648
116	141	158	-1.6104584216198088
35	84	137	9.756090866299942
6	50	157	-1.7802463918750249
56	108	186	2.8387806651599448
42	110	165	-6.163635712991922
101	133	137	-3.0894931811421644
41	91	178	1.887501574140364
8	103	196	-7.1040552882417725
135	145	183	-1.822255109511934
103	107	200	-1.2977386473811219
19	25	138	1.119974428515027
23	108	192	4.812917170017819
80	98	125	-8.710852031377566
96	130	174	-0.16189854977419316
67	179	200	7.160179542838534
30	102	177	3.3639905162952424
94	179	180	8.40042257831308
11	133	143	-5.2593436902118
12	23	160	-3.398884664857647
42	143	155	-2.453084782734165
135	161	172	-4.5073554382400065
30	126	185	-3.182362833791224
97	118	127	5.524253857983382
12	123	162	9.75984965222851
18	153	173	-2.459091520738072
76	90	199	2.74979020465363
8	39	135	-4.543210052395357
151	171	184	-8.223129311915145
82	114	186	8.268121560684548
45	69	189	2.201454890457917
148	160	186	-5.988552003161159
51	74	199	-4.857604302203804
22	29	185	6.937655993148898
17	49	104	-5.880647762762081
137	139	187	4.019953571055561
24	37	46	-3.2111033394019177
60	149	166	-4.63435887363077
38	71	194	2.0065284322286523
13	99	177	-8.278650432551132
7	46	95	-3.8894135781601546
33	135	161	5.3368564740413955
73	90	113	0.16297058850718216
26	47	73	-3.704115666264305
13	121	133	9.459486632057722
94	124	199	-4.072859294067131
39	129	199	-5.798039523652941
21	65	162	-7.434244690835962
23	79	189	-1.1983265681721473
137	157	164	6.538295103271999
80	156	186	-2.9641092020286024
45	79	154	8.110156567294162
28	63	103	-4.879784592853776
29	73	110	-0.6323848974397617
72	145	197	2.491422002720549
47	103	153	-2.6256735391165664
96	143	172	-3.595624454842781
4	117	157	-6.395956007916716
12	86	187	-2.209577170744195
137	154	162	-8.68791962664018
21	76	119	-2.9725643650359395
24	117	159	9.670142182559193
33	107	156	9.467456985300796
92	160	186	-0.41603797453106317
128	185	191	7.927493676827012
75	129	174	-5.047718961358935
117	142	154	-8.436585251770722
111	113	162	5.776743458277105
96	141	193	-7.60411603644537
23	30	142	9.002758546421383
96	143	190	-5.00975589857206
59	95	184	8.828450661355468
43	80	197	-8.792851632708015
10	152	179	0.19244285484943013
52	53	180	2.842825637970945
63	186	189	-8.39625501329624
21	130	187	-5.275365051281429
12	77	130	9.667790292741305
15	21	53	-7.016005647638401
7	34	116	-9.022419734698383
36	151	191	-7.351593933639206
17	42	149	-9.934150783518845
58	77	90	-2.0482993974322845
33	124	191	-8.227468938645233
57	137	148	2.216331120058433
101	105	163	-4.86192928390631
25	169	199	8.957866908236582
44	74	125	1.876689031460053
56	75	106	-8.548610760863163
5	163	171	-3.840506940945339
21	104	111	6.187952440138243
11	47	94	8.322527541080014
85	152	172	5.026440570191305
105	137	152	-8.92464609717238
1	16	167	-0.08832059073730747
8	179	200	3.4231679481920345
85	113	181	-7.142266043751939
25	164	191	-0.09839525938897964
156	184	188	0.06102059196997622
19	81	86	2.0476303157499487
151	159	196	9.942440642308856
43	67	156	-2.732318181147586
15	166	189	-6.0051697246427675
46	55	178	7.570262394846292
49	184	199	5.629828802684964
62	170	175	-7.332980978450793
44	150	188	-8.47458201500694
54	91	148	8.351020333056475
16	41	192	9.674836776063234
75	89	199	-9.047648740594678
5	133	177	5.456856286373267
97	116	181	-7.347812208894191
59	83	118	8.892588638016768
134	137	169	-4.737972255145706
29	92	183	6.361545639234471
12	55	165	-2.2382077729425642
50	149	176	8.65699541057704
69	74	144	9.614864528061325
79	127	154	-1.333798001423954
49	91	178	-3.9204730848579095
110	164	180	3.839802073546469
36	63	83	-7.270505172837927
17	93	185	4.13388801807606
29	49	80	-2.2686059146494593
8	29	193	-5.8170786689952365
96	164	191	5.680630297234755
28	155	179	9.405666894080912
53	135	183	8.105759221205073
39	123	169	-8.8243147801841
127	153	183	8.835399324602882
39	156	166	-9.229561172584479
23	70	174	-5.028906274377196
82	92	106	1.513222573805015
9	180	197	-0.6893386385630045
109	113	177	0.5156028280547069
26	34	149	6.633157852284317
22	55	136	-8.938315594338253
21	31	168	9.708811811860155
23	67	94	-4.669975687108434
7	77	78	-7.697751126359924
8	55	132	2.1875504669921995
81	131	181	-9.449696443448925
55	156	189	9.386165026878686
96	124	191	-0.2969274166613882
15	77	130	-6.8217568887862345
80	89	106	-1.2351792501000816
88	97	133	3.254819299044698
93	137	171	9.015737080303865
79	177	184	-3.6447203900379765
2	100	158	5.594290462393122
29	49	198	-7.223746278257952
35	67	111	5.701101289346353
10	79	97	-1.6337861514086391
37	70	144	5.94952291654389
76	192	193	-7.992143718311963
105	156	160	5.551937942814483
65	112	127	-3.7396090884628013
76	77	116	-5.595669359998123
59	74	130	-0.3435025898883737
8	141	191	9.971865077864173
132	155	187	2.440413300464904
27	95	125	-6.149247554040976
54	124	134	5.873303016675077
22	186	194	6.2172665256018576
52	69	150	6.557015986896829
92	143	197	-5.860457287810343
32	60	172	-6.576018331661773
61	165	178	-5.1556207928927105
36	168	170	-5.250437599412376
126	139	197	9.430656127865756
148	156	185	-6.471534242359505
14	24	63	-4.2663624576624155
51	52	142	8.486258736316529
20	196	198	1.9344462873098056
18	71	109	0.1820675465876178
77	173	200	1.5271057763119593
1	11	61	2.462755628239366
1	74	199	-1.1567390738242196
126	146	156	-8.060138175894727
19	85	92	-6.140827160211282
76	158	167	-5.0136397104008985
33	144	197	3.6908728336747227
61	115	174	-0.38641577705827146
11	66	154	-8.09456805468736
71	78	133	-3.6745116262484645
15	40	200	3.007769971773037
42	65	85	-3.1793785710573186
7	115	116	-5.419929136855486
159	176	190	-2.850602659378829
95	149	182	-0.49298468121443406
34	138	163	-3.212270129358341
38	72	199	1.5994179979048706
49	138	182	-2.2183155351361883
60	80	126	1.4056319346916695
7	50	164	-0.3445078985928891
15	116	130	6.874804242098559
46	136	168	-1.5192931153332605
71	104	139	-0.6206548564894181
9	56	63	8.83426905868376
89	97	135	0.3455136453659602
50	168	199	-1.711628746836615
36	64	100	5.846958240659511
24	63	76	7.743382620657716
43	104	140	1.4977925741544205
106	107	159	0.6472986442708439
44	171	197	-7.265871131981736
29	76	99	4.027057621902463
58	153	195	-5.935256725838485
76	146	187	3.148010863672962
10	48	107	9.339219566750923
