3 	 200 	 500 
74	131	155	4.255048506143943
155	162	180	-4.636591852342229
3	30	167	1.7914529552467169
1	124	193	8.603418967529471
8	34	111	5.557438070932733
59	151	183	9.115692080315174
19	97	98	-8.367916160814286
23	50	149	-6.997621995117456
75	165	185	-9.012066045537505
42	58	181	3.1948930429658766
31	37	61	7.9280915306737505
26	132	165	6.287408842548771
27	124	176	-1.1708968333345773
36	100	166	-4.452023145951607
148	149	162	-1.0906741769816897
42	83	115	0.3689585664740349
4	125	173	7.985303473163235
115	158	183	5.581285876063992
68	120	169	4.7141414896591165
5	73	173	-8.532282620050522
104	174	176	9.070058131331947
59	110	112	-2.4765962411416904
66	126	137	0.5394911111385365
114	167	188	-9.80446915898672
34	49	72	4.789154725402433
31	97	191	1.3762002796183843
53	79	174	-2.5915873883413614
34	127	158	0.6119837412022537
13	19	191	0.7481613855294711
43	76	80	4.754485532212874
99	118	143	-9.662961084555741
31	67	125	4.501668341153014
121	131	132	-3.5789354163936533
122	125	184	0.17456777255111078
13	23	127	-5.248682955970329
29	58	150	6.948243247943513
48	50	119	-3.9837889384621246
53	108	158	6.8709340733228
111	128	190	-6.4191876544916475
64	90	108	8.739532750610607
142	178	182	5.90472390225279
6	88	182	-1.884383558372818
55	89	152	-3.130549008366885
102	117	168	7.5682925362933915
68	85	142	-3.5625805149937184
13	24	180	-5.326435417582747
44	138	193	8.952744062244381
72	125	174	-4.379186592588318
21	24	181	-9.525750950896896
4	151	159	-4.475205333643119
95	96	154	0.7763885069665282
6	15	122	3.5181630254931697
99	159	166	7.60681446105885
39	61	94	-8.984832111371064
43	139	154	3.7037007845096817
43	84	107	-6.849785773374435
7	30	127	-6.8506819897792015
2	155	174	5.934814166968248
75	95	157	-4.785529655937593
112	182	189	1.0744445138868404
47	93	127	3.094928778825315
14	130	187	-9.777252726017947
4	173	183	6.185299962283764
13	54	96	3.2121686897393573
92	170	199	-1.1167422479694658
10	160	174	-0.44176839793693645
16	98	185	7.8883064056646965
38	101	126	-6.324391935715113
86	100	133	1.6252536635478716
2	112	194	-4.077831963831229
3	9	191	2.766942488404256
28	39	64	-8.696035671225085
51	105	183	1.353180357906794
138	144	152	-6.3346725061318825
6	24	32	5.346096957581468
68	136	183	0.3895788953760775
87	157	185	-3.1723620057017765
93	146	172	6.3495279541511636
167	170	197	-2.0159322520854257
16	176	182	-0.9080795793457508
48	78	95	-3.9523183781551
136	171	197	4.219536666803876
31	129	182	7.119752812831198
48	59	78	0.9304566619102754
88	112	129	-6.8910565519447715
114	173	190	-6.4775617836906125
136	171	189	6.115160304579263
11	135	155	5.846362629980611
43	116	135	3.7708713558277385
51	144	164	6.612015330110374
90	163	189	-8.442543064455077
78	180	198	-0.34902938546012763
13	56	167	4.361454908698825
45	48	115	-9.822327071926761
8	108	198	4.215091156896381
57	131	176	-1.055491338108137
90	143	178	8.192949726163793
70	127	161	-3.531602987946183
8	106	184	6.1189934862906625
40	79	174	-5.998605109347023
10	95	147	7.344338340753932
28	69	134	1.9663822103260227
81	87	162	-2.134565691541612
8	11	80	2.0189274137901787
43	139	176	6.352698527361358
8	131	132	-6.226904082226872
8	69	187	1.0364819540617063
13	28	74	1.7084000673625397
58	60	199	4.055385792174427
53	77	181	-0.20261538053219752
19	53	142	0.6251009897123936
23	54	135	1.840716579405706
121	167	188	-2.65175594856232
29	121	158	6.286787385849223
107	122	175	-1.6731421489112268
58	71	137	9.990464601711494
11	33	151	-7.988562547525424
52	85	113	9.342744769822435
35	65	148	-2.0133933631783796
57	166	171	6.187894433531014
10	95	176	6.122999273399039
103	158	176	5.003973509357277
70	82	162	0.9120256090636332
47	63	186	2.492879838441622
9	58	189	-5.978646700973624
25	62	86	-5.036037408558496
49	117	160	0.4232985666788718
18	27	60	-9.527201149284977
23	144	155	-1.746069849878884
128	183	199	-0.06498388630603458
11	24	138	6.048580765563909
11	95	120	5.889869006594768
125	127	130	3.5434777607187726
14	108	115	-2.317104626890785
18	105	106	0.9672439256307435
72	93	129	-8.79441518111447
31	59	163	4.701452666176213
24	69	110	-0.06280358913786976
18	69	140	-1.3168796217746639
50	92	106	6.795887332617493
46	125	176	-1.1947731651381073
25	88	89	1.2507851111429105
102	129	140	-9.936444397636109
63	125	133	-0.6621724623835217
65	109	177	-1.3096034834338006
24	25	73	-2.7329450721406463
102	146	193	4.756338537489082
137	139	166	3.7517374943385047
35	90	110	7.233462089307558
68	119	183	6.800311367598578
35	121	127	8.279762230226744
57	103	164	3.417094971755194
14	63	124	-4.96132195857127
34	68	200	-1.4780885768926222
35	98	156	-7.445960881775573
25	127	177	-2.798651577622322
17	91	146	-1.4994872783853808
3	135	156	-9.479507322608491
117	142	185	-9.807206842886558
57	134	172	6.363563133030169
40	125	155	0.8427944445316093
11	95	133	1.8728583108503507
20	76	113	9.6051043898349
48	54	60	-9.326508905460457
36	75	200	-8.854287622256392
10	70	75	-1.2935761980210785
65	98	185	-0.6616488070165936
2	125	173	-3.100743665264316
49	154	165	-1.8134911119726347
24	75	154	-5.888426082230282
52	87	157	-3.8040906650279567
11	65	115	-6.491762106444943
42	60	92	-6.723928427727368
8	124	174	7.81107583360561
52	82	97	-3.184197210086756
52	124	135	-1.4578284053237986
19	134	144	-6.367283697552589
102	106	156	4.60820051101576
28	80	124	7.47308725541631
5	68	157	-8.28471859697262
53	138	194	0.8646516814370049
20	69	121	-1.302963839803688
25	71	195	3.7596276420301837
106	136	171	-1.4878788924428683
7	40	43	1.2108470811392387
42	109	197	5.459502510734172
7	62	166	2.315759714864374
32	42	114	-2.722451936259789
50	98	195	0.27994626805985945
9	103	127	2.8261492120173575
46	55	155	-8.785725769482948
39	62	100	-2.6282664478313915
29	48	157	9.419991979174018
139	176	200	7.771350901294646
58	84	160	4.961721891227688
60	67	93	-6.567481594163209
29	80	113	5.610616300236753
66	71	167	-8.229529224151314
59	137	159	2.422307336551066
80	110	118	-9.088032531251518
14	63	102	5.968059182226263
111	137	184	-7.038070241035356
63	130	143	1.6275691005555473
6	85	126	-9.333024276861854
34	98	199	-1.2487638717369816
14	56	64	-0.21607764991849976
81	106	142	-4.468797119097587
43	179	192	4.350383865174813
2	49	57	5.491175270704421
1	142	170	1.0862247337760422
17	19	158	8.418278676227906
107	153	161	2.0121801446353853
64	85	182	8.268017613124407
44	65	185	1.345881163202428
37	190	192	-7.347877285578413
40	72	164	2.785488954284048
113	115	123	4.68576839232799
28	41	169	3.526311997590618
131	143	170	-4.912418299245392
80	92	170	-3.801065930076943
86	89	176	6.464518597504874
41	94	181	-9.773225036148096
22	107	172	-0.2720823762330191
50	81	184	-1.277184809434889
9	55	116	-8.841174224323591
117	129	142	-5.239965013001022
47	64	192	6.409694475980746
4	46	79	-4.717641150170262
2	59	161	-8.20795238246977
9	84	174	6.6786121543261885
83	105	180	-2.872283822549613
28	68	74	-8.47788419401352
31	73	157	-4.832416840660549
101	113	130	7.013665550388275
39	74	138	-6.813361682946439
9	121	164	-2.1498442114290173
75	139	157	-5.627821236422797
14	83	107	-7.851817757192833
12	153	177	-1.328798157350132
156	175	184	-9.119773779615755
55	158	162	6.762039667944833
94	170	181	3.68697515455262
146	148	187	6.032169170776523
33	184	198	-6.186381414886657
40	165	168	-7.820846338475049
4	76	120	-5.171466766120341
23	55	151	0.31793140553773824
3	149	198	7.155201359069501
38	79	124	7.263397052732202
107	116	148	-8.248754419938999
127	134	157	9.755943056256918
58	86	190	-0.2396150246935207
34	52	120	2.812565044611919
108	131	180	-8.491092159300438
14	111	184	8.345370335248425
22	75	83	2.7811743157127733
106	115	172	8.162233201692505
79	134	143	8.963427810758738
5	6	198	6.247195015515768
122	125	163	-7.900218847862071
7	73	188	-4.829390739495851
34	73	107	5.066783458451404
58	132	198	-5.89966329490351
26	120	166	-5.869191995746698
28	101	191	2.1803603140339156
144	150	163	-9.743408776442548
72	98	99	6.393510550177474
