3 	 200 	 450 
13	78	120	-9.722918488457612
82	115	127	-9.745972857528173
114	143	185	-0.15547949248746562
3	111	184	7.199897100262504
52	87	133	-8.429687339446586
31	34	119	-4.576260348026661
1	44	124	5.9298246789295135
10	28	187	-6.882907667908153
77	122	195	6.386571160973947
129	132	200	-4.280135902905782
16	47	75	-4.756252848051812
47	50	97	-6.699611255804669
17	78	79	2.053606404069404
23	51	134	-8.3779411900848
6	46	109	-8.372539688435797
42	106	130	-3.2585056560286745
1	98	106	9.656255970121318
138	169	196	-4.710232968769798
121	158	199	5.866076655266724
94	178	180	5.715950713395406
10	111	174	6.67777363077203
23	148	178	-5.861088223303577
52	114	175	3.651957266297865
70	162	179	8.848748891931926
4	45	149	1.3566455401098736
117	186	198	9.361291597057939
21	52	69	4.8602982952479294
79	107	184	4.275684722267501
31	179	182	-8.787797659251348
124	142	143	-3.3425787433446352
7	77	125	-1.263405012583414
25	102	109	6.924963725447771
90	93	115	4.263763062176359
19	90	131	2.0782145497595685
76	173	187	6.962686790766369
10	42	109	2.364551545692448
17	76	173	-6.251134753977783
51	129	180	3.167020841503154
47	131	161	-0.11064314838938927
48	67	115	-6.400447203652253
8	82	141	-2.677977147975903
18	38	163	3.8201070081333572
66	71	112	5.788886110143627
78	86	182	5.7595780938517755
137	168	186	2.0423883515771575
86	173	179	2.6559178877475897
17	24	188	-6.507543936257571
40	70	141	-8.93199518133496
31	52	142	6.137168264307139
106	109	143	-6.019814321710564
3	148	182	-0.8982572565109876
79	96	193	5.910873786924766
21	103	192	-0.7874447780198057
151	153	156	5.053613144274982
8	86	182	1.9524442637732413
82	138	152	-3.6996350499251784
30	87	142	-9.823740659181855
23	26	75	-4.108927708007906
83	94	177	-9.938653688319741
34	111	187	9.386110588041564
14	57	172	9.164774968267103
67	96	173	-8.058406310552446
13	54	199	4.140877073507703
107	119	140	-0.45358107522409874
96	103	139	-5.116447814399558
45	112	163	-4.63478042385786
34	131	192	-6.959103010417955
11	21	64	2.9007156294580625
3	96	195	-2.2887768409299403
40	156	177	2.772000025832792
91	112	144	0.3357195927877399
40	115	178	-8.918416442727304
23	63	195	6.341888409107376
117	122	167	-6.791083557670681
14	26	155	9.228321009916002
103	128	179	2.193549607727432
99	134	175	5.059784345361065
39	101	159	-1.5424771043005752
17	114	172	6.996353886652219
41	66	197	2.1449029922727334
33	120	165	7.233327329506171
29	152	174	-8.033128928851278
53	184	186	1.1745720308685037
