3 	 200 	 350 
30	55	131	7.883820980024641
30	71	98	-8.364877430756001
110	152	159	5.752019928685179
36	50	77	-7.975631740270945
32	115	163	-9.821202076847875
34	123	132	7.127868405078292
86	119	190	7.935570908149884
34	66	98	-1.1043618743838195
21	69	126	2.4910069657166574
29	54	128	-1.3491234682101663
17	61	161	-4.3516794046893
6	27	52	6.494244771431312
102	122	153	-3.607286701071766
35	80	120	-2.5528759719077376
42	89	138	-7.353770732392199
91	144	160	4.798928524809224
22	129	169	-8.314113036252298
24	68	99	9.902675591503996
20	71	196	5.932220717870727
66	90	176	-5.324032293436534
4	109	158	1.4959466992645876
48	140	192	7.888308574148883
110	118	185	-2.025833767892868
69	105	190	4.892219030636628
3	93	105	7.52355230602593
104	136	168	-6.748275051537278
22	25	176	9.215589845587708
49	69	144	-9.55244351064062
38	73	123	-5.880043106044559
4	42	48	-8.407093578723092
93	129	165	-2.2917788228509828
4	44	172	-2.563063144311406
45	142	178	7.961331993319263
108	160	188	2.8098115036612157
49	116	137	-2.879257743115433
54	112	174	7.524420283354058
151	175	177	0.9417624285012529
75	117	139	-4.8767493388887795
13	81	94	-0.432523603930445
12	157	178	4.5642279521673235
140	181	184	-2.7764169775327314
24	77	194	3.276424670823012
97	145	156	-3.877262482232373
107	123	156	-9.35972940300617
96	98	118	3.8976776749705166
69	88	187	4.132952982743028
2	46	111	6.302704153169671
38	114	189	4.607626684614312
4	76	118	-6.435945473514952
69	113	176	-4.81460297685953
15	108	164	-0.9995436285918213
51	71	125	0.6402390639705722
104	159	173	6.112555375296552
6	32	180	-9.694860223593597
88	104	166	5.326269156903168
10	149	182	2.679660333698866
106	111	157	-6.129575589634966
65	93	135	-1.6003318808797893
80	121	187	-0.2211801861086613
99	113	124	-0.31175281973998814
50	172	185	-2.877069578570321
32	39	185	5.821890579977879
40	72	77	-8.388559657843606
51	146	155	-1.551962749513688
80	104	181	0.1007027723276579
37	136	191	3.0415455826398876
35	61	64	3.270209320891597
12	175	195	4.403753044441846
9	99	138	8.53278893475197
71	155	170	0.19495952934930116
13	179	197	-2.6065744707681997
15	108	134	5.006615417088927
68	102	181	5.806413106625161
25	30	62	7.256327947252146
122	165	175	8.906053196686791
56	146	173	-1.803392198313178
15	23	92	4.312984347714927
16	29	119	-8.260432310737155
119	176	193	-4.386590498298415
1	31	192	2.322036404208605
10	167	171	-5.84053136812223
40	46	137	0.788074030255137
47	91	164	9.2623737564275
71	88	164	-2.208609530488226
1	40	92	-1.8154338614279446
3	70	101	7.274027051132677
25	76	83	-8.249607847046853
31	44	193	-7.561842650420463
51	109	185	-4.211667596798669
96	113	125	-7.645025267524921
152	153	171	1.998494033241208
43	66	180	-9.146027202563898
22	139	191	-8.378420578809129
43	103	117	-5.793562279827633
51	85	169	2.353815146835469
7	16	140	9.522071631426641
5	76	195	6.298255691618859
10	107	146	-3.2090766462238074
10	26	77	-6.951297828855514
59	95	187	3.0363603018079495
20	45	190	1.9754631872989403
42	144	182	-1.2649676967629517
149	172	187	5.388378100479434
5	159	200	-3.0173896630847548
36	43	130	-2.390454146229672
118	142	198	6.198977725307177
43	92	192	-6.497337729795425
40	48	128	-3.0635598026634874
16	23	51	6.420914091286157
78	165	169	-9.796363335601006
109	162	193	-9.566231788245078
24	135	175	-0.45094341155717466
23	116	184	0.29068458322225155
5	92	111	-8.198793670691085
15	27	169	-2.80004767540534
34	38	141	8.439310459486162
7	75	133	7.46524893818615
38	43	112	-5.15697570671948
25	113	136	3.4394680624178093
126	175	178	2.6610120754811657
77	130	137	-9.745996237822341
109	110	189	6.2128479388400635
54	158	167	8.484948737873651
56	111	178	6.313014613600977
42	77	104	-6.326785723888674
16	110	138	6.890046090547155
57	72	174	-5.858490576348596
46	57	138	-8.123226982755387
4	67	129	6.192106080404173
77	114	132	0.7294442656438953
