3 	 200 	 300 
26	82	199	-3.119048930216481
65	81	196	-6.189007097074645
48	77	103	7.246084857881211
3	162	189	3.91628681499067
40	95	111	-9.787321764560728
69	103	168	-3.341738826299336
22	100	145	2.2836542952172323
2	134	164	2.178664700653183
19	22	63	8.191191680174757
68	95	118	5.8495426752414375
31	36	72	-1.7690479988394276
46	63	96	-8.90676449795211
134	164	170	-6.38700125484156
12	29	103	3.8983330829025036
23	50	99	-3.6526459256092636
40	97	167	-5.47980954549959
15	33	143	-9.097761182452473
61	84	89	9.219013236302235
24	101	183	2.57591853948502
57	67	89	-1.9422938226546407
22	74	192	-8.160450725251632
103	109	156	-9.323299247720628
24	138	185	8.93692062775959
1	20	44	0.5993074529019182
20	97	191	6.085306168991767
2	57	130	-3.037907653843545
66	110	145	9.693828839687093
26	69	149	-4.853249131068555
105	109	144	-7.501181147759954
39	86	186	2.4082604280260043
27	36	155	7.769780536009922
1	29	157	0.8218804817239729
43	132	161	-0.994571102507301
8	9	82	-4.55811506882643
149	166	193	-2.043608671242745
35	67	165	6.123357367537594
27	82	115	-2.0375011383281176
40	91	178	2.895769250880482
123	179	189	-4.146667537644843
26	111	114	2.767923098247511
63	96	167	4.072353152776717
1	18	32	-8.580739996162938
1	32	122	2.982893243288842
37	110	177	-3.783028253312361
31	39	153	-6.921179759160083
46	68	147	-3.304899909880694
20	103	104	6.064672098358656
144	155	180	8.551131984326808
40	84	115	8.633177485307083
117	127	190	3.575329363097481
5	149	150	5.80869687386825
94	182	188	0.9220127088240577
112	188	199	-7.08465674282968
33	89	184	1.1679726270983224
36	119	200	-9.36236072648034
12	121	130	-8.463511594512834
134	138	180	4.306882325356149
65	137	149	7.144351681603432
27	47	153	8.712873957922657
11	108	132	7.998358062973345
16	59	108	5.172562936953703
1	13	65	4.978809476847275
67	96	169	4.579235009882861
39	74	153	-1.9781009868690198
16	37	156	-2.6176236595742353
15	83	190	-6.3318610486661875
90	119	150	0.6333281230801866
11	39	132	-6.147410375701821
8	59	142	-5.36022257566281
87	175	185	4.196668522913216
40	48	193	5.884947293553285
1	133	152	-5.382272805372123
38	94	145	3.363887328518018
100	136	146	0.6588194025531973
97	134	135	-4.854294148149371
162	190	195	7.890575995446778
80	118	140	4.754850729456885
54	168	178	-2.4839506095152863
141	157	172	0.7500116578694538
1	67	136	2.86369780388236
69	117	155	6.60191492123657
36	134	180	-9.90920606658971
21	60	81	-0.09748816236673008
24	72	164	-6.478289187818769
28	46	59	7.526257452786538
58	115	116	1.119164859572182
78	147	183	9.502476427354015
89	128	172	5.26845548339158
13	31	88	4.699347102917555
83	92	149	4.785552388219777
55	81	95	1.3311771206589817
126	138	151	5.693790131148571
2	159	162	1.7133849258967153
17	99	134	-1.41735411055617
16	38	76	-1.1445199473223369
32	35	191	-8.116652738371757
65	128	169	1.943117124115311
11	56	154	-7.398159335765659
122	136	187	-1.76553029214881
37	66	138	8.540522414729171
50	55	175	-2.6740635247078988
22	75	112	-0.8608715541796581
65	140	187	8.893800284515795
62	64	109	-7.25324542440797
38	75	164	9.709258773181734
41	117	198	5.426536561073297
14	174	175	-6.556537351768661
89	142	161	6.227320204265244
40	119	170	1.3079339975629516
25	162	177	-6.063160686619962
119	140	147	0.8438581794064639
53	181	186	-8.513370000292156
62	113	148	5.118240195993817
65	78	125	-6.381063990449185
38	91	92	-8.745314187549202
17	56	154	-1.4857415524717332
70	158	199	9.737775794305367
5	147	186	6.656573851579946
5	58	181	2.60364470552293
36	157	197	-2.3382715286496625
36	75	131	-7.756059447184349
9	45	179	7.588166224212376
12	35	81	6.214487331121948
20	66	198	9.916076265176049
173	179	196	-1.7175862955817855
96	145	163	4.850464087363793
102	160	166	-1.4645558221592836
22	92	192	0.8285105647273276
44	99	155	-0.44201826364780494
43	46	200	7.35967322285952
73	90	122	-1.2567719349931181
39	121	143	-9.491929759657845
3	42	70	9.137204556088221
74	82	168	-3.6271349730338187
95	123	187	-9.293450341548176
40	76	108	-0.4976928728963692
49	55	133	-7.313445290493357
48	80	101	1.3073816331507953
72	164	183	-6.855114404553843
54	102	177	-3.930707788855365
19	69	152	5.611193595597294
44	50	198	-6.294678248325383
119	123	149	-3.6637164902072117
8	116	152	3.6549464231208013
154	156	177	0.6684086613481668
23	75	130	-9.380620092164165
81	88	152	4.078865655708741
16	107	190	6.538082910879183
1	74	75	8.79199792616441
12	47	199	-2.274859195796994
86	151	152	8.230832823261917
100	113	184	9.066455240151512
7	124	163	-6.760074632289578
120	153	193	-9.933467504877608
19	108	195	6.473177409419353
18	24	57	3.7612968896622654
76	87	143	-9.756545950232798
30	141	149	-4.685977742446337
69	106	137	-1.1953806747300018
99	119	123	8.268083067328995
112	142	154	0.6774231238688788
21	86	129	9.087930957260383
8	47	89	1.8163870398346464
21	129	168	8.359148158618211
37	70	86	9.335562509988357
28	45	47	7.66043023420152
14	55	132	7.330456593757525
15	31	132	0.3830406450970578
38	79	83	2.354835683116505
32	91	128	4.286971201361487
49	67	74	-2.9848432765111728
97	189	199	-1.2801465850597111
4	106	151	9.620891132756476
112	127	136	8.11719157849923
7	28	82	-2.6190151455248696
32	72	93	-9.333422234090099
3	76	130	3.5197948534104295
75	99	117	-0.37208595107977516
21	28	40	-4.284384244376853
70	81	165	-3.6134137488827704
104	115	165	8.153044631173923
18	80	113	-0.4930429433611465
27	61	146	8.922513720870725
17	89	141	-3.906529219389303
93	102	189	-0.7337523589285961
99	109	143	-0.7761082825983685
17	128	136	7.538000377035306
53	87	101	5.49341205910984
26	62	176	7.1202710487559
95	151	160	-8.590006762223812
78	117	174	0.1965801562292917
61	140	185	5.811910155542224
71	119	123	7.107300598726422
