4 	 200 	 500 
57	69	99	120	0.9732737991159457
150	175	178	181	-8.883198195696025
34	44	140	163	-0.6671423090400275
35	50	64	182	-6.331004820014023
1	27	153	181	5.983286805352748
50	119	167	194	-7.496859750331506
34	96	119	167	8.383928470919312
87	173	190	199	-7.9828104644348485
56	75	97	141	3.161303967931495
42	74	130	153	-4.5274226064160805
30	97	176	182	-3.3634231066872555
68	73	99	197	7.8963735114553835
122	131	137	176	-9.604443281829402
131	135	155	186	-8.405739519996565
17	98	165	186	5.6082890623005035
34	50	72	197	2.7690910743327635
5	31	50	82	-2.3790244555320132
18	34	56	163	-7.702596813621357
9	57	62	93	0.5164227686054002
15	16	17	176	-0.9015265999773625
16	17	24	49	-5.285268312401903
11	54	76	156	-7.87540819947254
30	127	145	172	-6.056972910998812
10	87	135	152	5.7843458075718
65	167	170	199	9.593108177416859
14	57	147	184	2.4374090896590843
47	131	135	152	-8.663381098339965
9	14	36	153	3.127269270108748
53	60	63	163	9.887539650009568
53	70	150	167	0.46837281976632106
14	92	147	174	-4.764725609672418
93	102	126	185	-6.916005495278115
54	115	137	147	9.718393527167738
32	74	150	186	-9.680989311076418
55	94	175	193	2.6762934091631934
38	46	135	141	-4.140446818876806
34	65	127	176	6.086455126016872
8	31	45	96	6.904537841279865
42	51	62	99	-4.8289157437755925
6	57	72	109	7.832880271363177
12	102	114	182	9.249258562736088
11	25	99	115	-2.954930927576404
77	158	160	188	-8.250975012971962
52	53	116	128	-1.5894784224360574
45	78	121	168	-0.07134705369923822
70	177	184	188	6.951535162914958
46	115	177	191	-0.34875736677120805
50	73	81	84	-8.846445253391419
56	61	81	159	9.491326710170338
18	24	157	174	6.95166910646218
26	123	170	185	-8.26539693309182
1	94	97	155	-8.901465681907755
23	72	157	158	-3.9416506178569293
3	60	157	197	8.256241386359576
12	13	72	125	-0.2250145447335079
33	38	80	119	-4.044025566327827
28	30	79	93	4.765966214867161
7	32	64	87	0.22440280551112934
51	92	143	179	-7.280178433472746
35	65	78	121	5.757069922182987
6	7	27	116	1.0355533329148514
23	55	121	199	-8.134431874564484
7	73	112	151	3.201495708295843
86	104	141	161	-6.204096388976923
36	102	134	176	2.75206755460016
4	92	97	144	7.58085817989646
3	64	133	191	2.303687196843189
24	55	114	133	-5.213148207268454
7	47	54	99	-1.5759939558566458
95	126	159	177	-3.416889143036368
23	115	193	198	-2.553148780739911
75	81	83	154	-8.992140321107886
13	89	139	161	2.157886438687278
11	93	95	128	9.005640837261804
74	112	141	174	3.784848270643174
45	124	166	199	1.8290224508522197
26	100	163	194	-0.10441895437201865
25	48	93	145	2.0919001594153137
38	110	159	192	4.128450939990895
24	31	39	122	-3.8999863983830014
59	72	83	155	-1.1027047647345007
31	49	106	178	0.737227544201172
65	67	93	164	-9.060630943406135
32	72	81	186	-1.632840565097652
6	72	90	177	0.8676273838276636
58	64	71	82	-0.4540793165454797
77	111	144	186	-3.402158370088033
87	166	170	188	6.864544033267919
6	103	137	188	-4.8949909076515485
44	130	177	181	4.9917886367495825
66	125	176	181	-9.2657414508368
47	94	104	109	6.904045239638062
17	83	123	189	-8.32856622401825
97	110	131	161	4.404031702756885
23	28	30	123	-2.8044888238919485
45	57	71	105	-6.658554154204803
56	115	199	200	9.38762278372645
21	106	157	160	-7.165576203398429
16	69	87	95	-7.23062002893581
117	128	130	160	-6.8491328081603875
60	110	132	170	6.510805081811103
65	67	89	155	1.5646121812059928
2	111	147	184	-8.977734308081498
44	49	107	150	1.1380518063910117
81	152	166	170	-7.495463336460178
91	138	155	164	1.592536027030354
17	19	73	122	9.2523796945969
21	25	60	118	-7.881501645899638
62	129	171	199	3.1933217005202508
14	24	123	196	9.219174638104445
25	43	68	103	-5.113930360867364
65	127	140	154	9.299276918174492
32	47	69	156	1.9516636123940927
65	84	150	173	6.547649045607205
21	25	142	170	-2.755264846187293
28	65	84	145	-6.156217446696544
39	76	150	152	-2.011189391592527
68	103	107	136	-7.7927916169023215
40	99	116	154	-6.899098462357864
98	182	191	195	-5.60790855725922
11	57	74	76	-2.1885866528913507
50	100	105	129	2.9786292928129736
20	54	134	192	-5.908527185751287
11	28	73	152	-4.254235666376518
23	75	91	191	-9.741118037477296
62	110	126	149	-1.6402518998909503
12	102	157	193	-8.632122208031491
13	63	137	162	3.709361609035277
58	73	78	181	3.1409665730434817
18	66	125	130	-4.398982925367056
33	54	66	136	0.6713388786379468
59	68	89	93	4.203398677866286
13	21	31	174	-1.0841957836700864
43	57	71	182	8.69043632659465
8	47	150	151	8.63956680759463
76	118	163	190	3.895464544688714
28	79	117	199	2.4722674054957565
1	65	127	149	3.374073130163115
23	70	175	177	-3.9944353628609353
