4 	 200 	 250 
7	72	86	126	-3.537237613757074
7	18	162	194	3.120095054111607
23	24	78	165	-0.39687861385649015
94	142	161	193	-2.9387163392871507
64	93	116	141	-8.771243063261501
48	102	108	139	7.378101545691024
4	80	124	150	9.288091292423356
4	54	120	176	-8.320578756405242
3	132	138	191	8.228156745994333
44	59	82	155	-2.3871894690033546
28	131	137	156	-2.0781061691127007
8	47	59	112	1.1830226116456206
65	69	76	185	7.5209064566513
7	16	51	59	9.009557346255775
51	57	136	186	-7.115415675770853
46	52	70	75	8.6106762909263
88	147	149	191	-9.288713250775784
8	90	156	180	3.3640848593999486
24	26	112	160	3.8754487152675505
38	64	84	182	3.9197335866564913
15	48	117	197	8.327053393540577
2	9	73	176	2.3480316340310736
7	56	106	110	2.8589396627442216
23	93	154	191	-2.6271613459065613
82	187	189	195	8.116062353441173
84	108	134	154	-3.424272246448532
76	80	112	191	-2.493692395717999
15	121	124	128	-3.357313168107339
7	49	125	182	6.266542894807394
62	86	139	174	7.817186709692898
42	83	100	195	7.1663995952598185
82	96	100	137	4.672179944472816
44	111	116	151	-6.89327329376717
7	106	150	167	5.717730145928046
90	113	125	181	5.322174415589343
10	94	119	170	-0.43399324957899665
10	64	92	112	-3.529969809296225
48	60	84	107	-7.72301126679351
9	88	150	194	-0.4113670195922481
13	32	54	174	2.817925235755464
12	21	54	194	8.237139513319416
8	120	125	155	-6.522179124997218
43	69	84	89	9.1777337660208
1	127	182	194	4.012454889228877
89	126	160	167	2.4389287822675456
51	61	95	151	-8.406087431908757
73	92	171	196	-8.257841151751093
4	138	156	171	-3.2570327804793875
52	53	81	89	4.798735329977287
37	54	68	169	0.7151658671326562
35	87	116	176	-4.995199320648291
25	31	120	166	-6.611377332323698
83	135	162	192	-3.021795370958209
35	93	103	145	-7.173701523661635
113	122	128	172	7.395621144369791
68	107	149	169	-6.778807301634835
25	69	89	174	2.3258717164334453
10	18	182	200	-1.7123689773386594
50	68	92	195	-7.9111315071257415
9	47	147	165	-8.012156846408573
25	40	69	139	8.433680907527478
46	58	72	118	5.801626875443752
4	45	125	184	6.679590419477105
91	159	179	193	8.341236880706667
26	153	171	183	0.4451929924355831
1	137	187	191	-3.20081834900261
33	117	129	191	-0.29977437574133603
19	107	164	190	-1.5763223577614127
6	10	114	175	2.7214536931533306
29	36	56	169	-2.230795565251942
5	119	158	180	7.316586753251542
7	111	121	175	5.275317799185483
39	76	83	86	-1.1463401586257778
67	93	126	159	2.404965026058294
55	62	63	69	1.9318263864348992
83	132	134	149	-7.6452138606360975
5	6	113	183	-2.686037535187551
98	148	169	193	-3.2300721065600975
36	44	65	116	1.40780556245039
116	135	154	190	-8.218590060517979
47	119	141	151	5.429401188207288
109	170	186	199	9.538454792022684
27	99	152	162	7.81997185354539
7	35	116	174	-0.8659185425984006
8	14	150	154	7.550282782752767
19	99	105	113	8.598147601880484
47	74	118	144	8.370249407162685
18	45	51	197	-9.817327267273296
77	109	137	165	2.5370947606618586
10	51	138	165	3.460119868343872
14	35	151	192	6.512106394641194
27	78	90	143	3.648560665045421
12	25	48	176	-5.505064035484171
84	98	126	148	3.5312475498657143
9	31	58	140	9.018093715234748
41	129	173	181	2.4955656530050057
27	66	103	156	-1.6900388660866401
15	16	98	149	3.756567997372411
16	112	191	195	0.43096348842874477
22	42	94	130	9.41025091538662
62	70	85	165	4.565182191985759
5	65	140	143	-1.7846913764806427
39	68	125	196	-3.521368366095361
13	76	146	176	-5.0953397585643945
6	38	65	136	3.0679815765524268
3	4	96	154	-7.0995932106914434
82	103	140	197	-8.549767989093
21	40	126	160	-8.74052148108255
20	73	108	157	-9.889373489776315
6	12	70	129	-3.249030532743471
29	112	176	200	-9.864729783736223
111	133	146	183	4.802231441816625
152	175	184	198	2.111004357434229
70	160	163	190	3.6759592336556146
121	160	178	182	-0.08674614345654774
52	85	127	178	3.3568606696487713
8	17	161	162	-4.245919610198299
37	81	119	183	7.651809406395021
49	143	145	198	-9.261586410249159
93	162	164	197	8.203435950319744
62	79	82	179	-5.707378932070684
5	11	88	149	-1.553078623359509
108	137	139	146	7.726807841218953
56	105	106	136	7.553307251643421
4	108	133	171	-2.1268559863084064
8	53	124	141	2.9208507076303913
76	108	120	131	1.0161477797309821
5	6	28	141	-0.5403968158001842
22	26	145	163	-0.3679198547958933
3	15	84	161	-8.98552748680399
37	82	96	143	-5.0578211631076675
23	64	163	173	-1.0989007646979427
1	47	69	80	0.13826416226898885
62	69	102	197	4.301895025936023
32	79	169	200	-1.9367023329574558
22	53	55	197	-3.2878320354978197
42	71	175	194	-3.689166026414183
12	55	88	187	-4.0214254988627935
27	93	142	198	7.667131323489361
108	117	145	148	5.986545563531099
11	52	129	189	9.301079859625428
80	114	161	186	0.2750846729367833
73	103	121	142	3.695383529020578
2	22	109	114	-5.278450243056996
28	51	183	194	3.9947227972879844
6	37	107	185	2.0181972318881485
35	43	63	71	-7.951537678479377
41	91	134	185	5.476795077350086
20	95	143	182	-9.477441134438209
38	94	95	191	0.03131632891076386
11	48	101	130	9.326882029552493
116	122	148	153	-8.361807843073986
42	120	172	190	3.3436912085900303
8	12	22	188	-9.328138139066407
28	48	124	154	-1.9794535277545862
107	145	162	172	-2.922675133881909
57	72	146	190	8.975413003536982
73	76	101	147	-4.764383647824841
2	33	97	189	3.6799310160972194
35	51	83	182	-6.177279097414143
13	26	103	138	-3.658537137812572
40	104	117	148	-7.374488542494606
95	105	130	157	2.8730668981821594
50	60	78	164	6.996117400604479
2	93	149	183	-2.45849007029872
43	74	94	111	-2.703462242734405
28	45	66	166	7.973483161724033
22	49	81	141	2.873218493662101
8	39	49	92	9.961266325793737
14	15	105	152	2.5187443482286866
17	44	52	86	7.834450990023811
69	102	115	126	1.0344166098801448
45	58	88	103	0.8221367835657478
40	96	133	200	-5.324426802717119
94	123	125	135	3.2095690010399576
41	46	114	165	0.820099678600819
35	51	88	188	4.431961337084569
70	76	142	174	0.3479125174683144
104	181	192	193	-3.344981009902222
43	65	112	189	-2.87796628471156
4	15	44	72	-0.9095802745668085
13	85	190	200	0.20730158112334252
25	132	176	179	8.366931346900998
14	39	53	181	4.0702716944122805
14	26	138	142	8.900503013076541
22	58	100	125	5.496219583927157
59	81	100	135	-0.9359588564564625
29	34	80	163	3.067697706026326
6	47	155	161	4.651052669585976
54	127	134	139	1.7694879245706545
13	84	85	140	-9.321681694204958
14	65	95	171	3.2119790097424517
114	129	140	169	8.069196518054607
43	65	129	178	2.1142868034521065
91	92	155	189	6.983968773444683
83	174	180	190	-6.467896561208352
4	18	83	146	3.38481084665281
6	67	69	172	-8.512073943151943
35	62	165	190	-1.8922780513179394
2	47	106	176	-5.59420363240309
24	32	51	95	-5.283335834749046
10	123	124	179	1.9223211498394903
107	137	140	177	1.6839538967014462
11	12	50	66	1.1141600641123866
11	37	58	65	0.457204746886994
54	77	158	182	6.808600360414207
13	74	114	138	9.023760700202764
12	21	90	142	6.731933131187333
46	59	130	162	0.5194991732807637
31	81	141	170	1.792621141974923
26	37	95	111	7.199966496245452
58	76	87	140	2.6216612425779076
33	92	94	125	-8.259406384349028
1	39	82	119	8.116306684501918
16	39	121	195	-7.687227380450679
24	83	172	186	-8.329289458763851
29	70	89	182	3.760691647704359
17	131	150	177	-1.7469314896287624
27	40	74	122	6.187758249869102
4	52	78	127	-7.440927761994867
6	72	148	177	-6.037450280820562
28	41	103	176	4.509492849879306
106	135	147	196	2.810192714354624
54	106	132	149	-1.8399930106627327
7	42	65	123	-9.398995978791817
22	85	150	153	8.764881535311702
28	61	67	126	-5.616607603862751
34	79	123	125	8.556379673623617
14	49	90	124	8.158994139628
10	60	122	128	-1.3474048848579727
135	150	179	188	-9.734050898965553
18	116	130	135	-3.4171519161569393
33	52	120	130	-1.0264193871929699
6	27	40	178	2.2026832150654805
7	30	130	198	2.488809924421469
45	70	87	98	-9.660916371969012
49	51	175	197	-6.8393680877164815
16	30	103	119	9.986106469711618
125	142	167	189	5.675324336585465
27	55	60	81	-6.6619397255951585
1	100	113	178	3.6094267232301007
132	139	182	185	-3.940574133821202
19	59	96	154	6.048100674947943
51	75	87	97	4.760849173813316
61	65	135	190	9.203962994360598
8	95	117	191	-5.689448784955031
113	159	167	185	1.044912504702813
31	37	84	196	-9.825236189756774
4	19	42	104	1.27112112827861
124	133	164	195	0.7238744688550867
-1
