3 	 200 	 350 
26	128	188	-8.151531213130488
30	110	135	8.592888784186925
36	74	170	3.44399233652468
24	54	66	-2.6881222879697253
83	124	176	1.5942367925863081
28	34	97	4.123607690706406
16	35	71	8.27117211494038
1	28	166	9.801636297043864
72	113	198	8.224107653194167
43	114	189	9.395270951528364
51	127	171	7.79013746880721
88	100	174	-9.906644430336769
50	117	127	2.24851939416814
22	109	143	6.123631730489514
5	28	126	8.125619781399386
105	115	159	-9.738934474021946
16	34	165	-3.589198596626952
70	99	186	9.002901677154394
23	27	58	0.612541861314968
51	129	192	-2.3130461951076375
69	118	198	-7.814484892883533
36	67	85	0.15933111429182922
29	131	148	-8.368520236258703
94	121	177	6.434085909306301
10	15	159	5.353808669538857
7	83	92	4.504880561588978
11	82	127	-6.117438173973493
79	105	185	-3.7819351729979545
60	61	83	7.670323056984824
109	132	163	4.1713131070024705
10	38	172	-0.82606932563219
121	189	199	2.470067468044679
5	68	142	6.894901935249699
39	123	178	8.386687425781929
12	18	44	-2.5669932453290345
5	192	196	-5.110117454743925
80	126	158	6.511181335635154
3	143	177	-1.3617724200377985
17	68	151	2.031994227641018
36	45	133	3.710309737793052
123	128	145	6.957042657229792
16	171	197	2.2821899773038368
24	166	190	1.4109766041043166
24	31	59	1.2141009529174251
38	100	130	-1.5206932685338792
47	151	165	0.8119017591937876
53	61	68	3.7968712132432643
16	123	166	-7.638805046892488
22	31	43	1.93249733904484
115	119	178	7.28926056185005
68	80	153	4.841723668727473
11	71	140	6.834326598853913
49	137	168	-6.093512069517589
7	108	128	-6.167914002917754
85	162	166	2.1685603300632668
62	67	150	9.823575408964672
21	52	104	-1.2726376967730797
59	122	175	5.544519383715851
39	131	148	-3.2022027598297704
60	96	170	-6.5445817571022635
101	112	162	-6.2583952663279385
138	195	198	-4.05254005414853
107	177	181	0.7789743640069524
14	113	114	-2.0589983104967713
18	60	157	0.5989187237258253
45	94	101	0.6581101517355918
3	12	88	0.3693587595546788
21	60	132	4.157235090943363
6	155	173	-7.34939708767123
89	92	158	-6.866371135087245
86	152	165	6.985843038881157
71	75	107	2.470436017024433
10	86	135	-7.115191744161365
44	123	195	-9.285880186799966
70	102	194	5.949683417218774
9	33	59	-3.7764527145110494
56	98	169	2.7293945570413403
107	142	177	9.044785778287284
68	113	194	8.50018087716294
41	132	178	7.985013852407402
14	64	112	0.7357068868518404
42	110	121	1.8670015116126404
101	102	191	5.249180879348312
36	88	93	-9.738110440640726
9	57	126	-1.27295986979364
54	120	140	7.499784494621284
20	35	87	-2.8247333672859014
32	66	144	7.6411871323911775
9	31	179	4.2832789317113384
90	116	144	6.848256747988657
57	100	175	-6.148339938607858
22	94	182	-2.738850254228158
2	130	171	-1.6800359923913017
13	159	200	9.074392140013266
91	147	173	9.664221755285737
3	26	59	0.4333640095457092
127	134	140	-8.329969375901419
64	125	189	4.466283077227573
9	85	170	-2.221917980168593
19	143	179	2.5637841140254594
12	74	172	-6.471203496258077
56	123	199	2.3225216500109536
27	131	197	8.602700878523201
122	156	180	-4.155374147463366
88	194	195	2.5232274350405888
87	94	193	-9.678504237853112
69	93	142	-0.1146867294221483
51	71	186	4.615227314389767
60	88	159	-9.950278838441202
39	157	191	6.141162443436251
88	197	199	-5.763173541518459
89	101	125	-7.782626154339553
5	57	178	-1.1543895372412223
120	163	183	-0.5503556554140836
14	51	87	7.354316765231555
61	141	183	-2.7275690436120303
5	11	33	9.180430044105712
66	124	187	-0.917166626860153
51	73	114	-2.8279661638326807
72	117	159	7.644559412447126
10	62	107	2.1268498087278704
19	41	186	-2.530642045195341
9	55	198	-6.502985690085305
156	178	183	-6.575945955883505
12	165	175	-2.7268293088803253
78	122	157	-9.764439948081122
82	169	174	-7.666879028368115
54	109	113	7.486698969055926
1	68	96	-7.911694324096123
18	93	125	-5.90594847698279
92	176	184	2.9627037934109257
46	67	116	4.162898738812903
89	155	182	8.749413894530804
22	42	98	-0.35735244406562394
85	86	111	-5.8137702431973
