3 	 200 	 500 
6	69	83	3.058939469790232
65	67	93	1.3871377046243794
58	100	165	9.811936457497485
129	130	159	-8.330828369216881
50	55	115	-7.793722641919263
60	63	132	4.964114755249728
26	52	86	9.760237617758765
17	89	171	0.0608555868560785
74	181	193	-1.380381009339942
63	131	165	9.338747353896053
54	58	64	2.1879143269927877
2	39	145	-1.9234174774393402
44	147	187	-0.14367284886370335
59	87	150	8.052379596728297
50	129	138	6.1179732630034
74	127	172	-1.4872769481630286
7	11	88	-9.98824472699518
105	112	158	1.7168053734878903
114	139	176	0.05880939040448574
41	80	140	6.97069044040548
47	114	183	1.3458483201586198
100	130	198	9.520261613413862
8	69	83	2.2326897191046786
13	16	61	0.09271145650847146
60	143	154	2.697811912003976
104	152	170	7.831133717936389
13	94	188	-0.748358389294177
31	97	125	-2.3768326395848005
41	56	119	-9.725553720436624
117	133	187	-3.172032833159153
33	160	189	8.220736339535705
79	153	168	0.9095683181203125
39	91	106	5.3063583599639905
87	90	188	-2.82253135500683
52	126	193	-5.040842984134553
35	95	173	-7.186482173723718
33	46	84	4.92538829758524
36	132	154	-5.5517575369624765
48	103	127	-3.4912606208461465
156	157	174	-9.241009491890132
30	39	60	3.544872303081373
49	166	183	-8.58104072212061
180	192	195	4.9558612296973195
39	55	111	5.576763740499079
100	103	136	0.7186444428149308
85	89	183	-2.907051412751443
6	60	134	-8.142470259791457
20	114	146	-3.239058635134418
32	43	114	7.7511748509457945
130	141	176	8.325036407446355
99	108	146	-6.850086357155378
76	114	182	7.616714250814685
76	130	152	1.6178999419966988
51	122	125	9.363981634767072
73	100	163	1.8929259047039153
44	73	127	9.615061504665324
37	47	173	9.800848016555879
57	84	197	9.160665173565658
61	64	122	-6.265247669754343
61	110	169	1.3586472123163738
17	33	121	9.598891985123196
32	46	91	2.781170143274265
110	154	183	9.137624861257258
25	40	87	-1.7193851598338448
52	180	200	5.300961850910015
88	123	187	4.159126912007601
29	132	140	4.476282098703566
85	86	186	-3.7214415932494855
127	154	155	-6.598539588441774
107	155	191	5.868154199743351
17	29	140	-2.5651010133035985
89	115	133	9.185627971702313
37	174	194	1.9643904712472438
29	32	39	7.859551931498967
133	148	199	-0.14762490420162244
2	31	181	-8.971707001136979
6	23	69	6.97718209296745
69	108	165	-4.258922017760973
75	112	115	-9.08924951605699
13	39	109	6.251449134735264
105	143	165	-4.148747349241873
79	124	170	0.17284778367704945
58	59	158	-7.165710065645136
20	65	161	1.6654903020206113
94	157	192	3.886042250767712
19	138	193	-5.765946846628087
47	115	169	-6.585161151328149
16	19	135	7.212918545380177
39	46	178	3.197830460763429
47	95	166	1.3278280658263686
15	115	146	2.96191649161665
41	121	179	-1.9271569601645844
5	146	199	6.139570393429878
16	69	98	6.3831857950841275
135	169	178	6.9242696321832184
46	97	121	-7.941604112263512
28	66	160	-4.380139606885971
4	69	137	4.714597588560052
62	70	159	-7.00941614725235
21	65	153	7.600272074297102
1	50	155	-0.2567298421337618
150	178	195	-8.461623885720451
56	92	132	-0.5532146854725895
26	60	185	7.841885920718845
144	157	175	6.906496344561223
18	60	185	8.603317303777633
56	128	145	-2.7093856996766768
5	115	119	-9.0812413627065
64	83	103	2.9086062849881777
2	69	112	-5.235521096656706
32	99	186	0.47631203953370793
1	39	46	7.9142733149689235
57	76	138	-9.980978898986226
78	176	198	-9.707404252026443
73	95	149	-6.212639614026312
119	185	199	-5.517801027032543
89	113	181	-6.889159719366747
103	137	171	0.7684969026374571
20	111	140	9.080062097302228
2	4	23	-0.4927792917564755
65	118	163	-9.607344437262373
57	112	195	-3.5660076784334542
22	87	184	-1.7957856931164073
13	33	113	4.459890253036109
23	111	120	-6.967509157917336
10	114	139	-4.456332023402734
22	171	200	5.606298003777507
87	107	191	-5.238180089466291
67	96	102	-8.969966910092385
4	197	200	-6.6915579109803724
69	83	136	-0.6628880798648851
11	45	155	2.633836534961617
9	20	92	0.925902577389472
7	27	42	-0.22299703620243427
37	105	186	4.994562708717712
32	93	199	-8.385425244889063
20	78	88	-6.252250542215554
10	118	162	-3.9081062994324878
19	55	80	7.277102518453123
8	140	158	-5.31015773888682
85	90	151	5.069836869986197
94	151	185	-0.3324042151366413
111	146	198	5.7752558626263415
30	48	195	0.29888266085739446
44	47	96	-4.822239610725381
20	159	183	2.4340961650570208
7	24	64	-0.2319827846207545
81	153	168	-4.681661946169619
47	96	104	6.407295050472225
108	113	173	-4.342973745019856
46	99	113	4.305653022316932
17	83	129	-8.102653672679185
46	98	164	0.8613215329920649
