3 	 200 	 450 
13	20	125	-2.9049371584848878
76	80	146	7.5058166465172995
47	164	197	9.00377861714615
44	59	119	4.276899729124452
77	134	174	-4.0297260847472245
20	50	57	-0.8812670375964142
21	66	165	2.8252829653430496
129	189	199	-4.534609116842711
76	139	167	2.444841169984768
4	42	44	3.525769032277843
43	52	119	-8.350508221235465
56	77	169	-0.3820809639499796
35	42	164	9.758434145064193
18	29	150	6.725875936766105
93	170	171	2.763393011123245
33	93	162	0.11439470300561183
10	145	150	-3.7575849764280704
12	52	184	5.141007900491065
27	90	170	-6.09725688849168
9	49	66	6.094991827602396
38	48	170	9.080367393660914
34	51	81	9.916860088940005
46	65	149	-6.48232065676289
124	128	172	5.636945894728061
117	125	141	0.8070212859324304
83	120	193	-4.058013380274805
45	129	130	-8.230284350927064
13	34	161	-5.241517329978473
10	79	157	-6.987298131303983
94	101	124	2.5982228246392953
36	47	193	-9.99365034483115
144	154	184	-9.23793546180681
25	67	82	2.0356406106598435
36	113	196	-7.384716396586823
68	69	81	-8.707918024508633
14	69	187	-7.460151987185062
73	104	165	2.709522962604323
14	127	161	5.540162934045007
103	148	151	5.236553809570452
10	156	173	5.409909431554949
21	79	95	8.709075508789073
90	133	150	4.056626986999001
77	145	171	0.866932166021126
65	87	164	4.424163452432964
3	45	179	7.66629173173412
73	113	122	-4.45394013061625
7	49	107	7.064546820281162
49	63	77	-4.6049374112620045
21	66	92	4.205987735091135
69	82	124	-5.46924230945844
12	35	129	2.0554658562129973
53	57	69	-6.167654596787324
145	147	172	9.653833145076948
113	144	174	0.7117369547198997
28	73	109	3.593651799877563
27	40	194	-1.9181279362649022
13	70	79	7.50603620011929
52	88	121	-5.788973003729723
45	58	161	-9.668130046982647
101	105	133	0.939639512413077
1	15	174	-3.250310225046638
67	124	171	1.8402478800850215
38	91	110	-7.908470079635932
82	93	195	-2.898467972652659
17	55	110	9.350125746861334
59	61	140	4.383091250151052
19	143	165	2.252964323373945
24	76	115	0.8500298776472182
49	61	86	-9.465353223525286
28	39	106	0.4621698638689349
25	104	161	0.5004043867690537
89	176	191	0.831473810561981
20	61	120	0.7556983487564821
60	70	101	8.624569067975457
29	120	133	-2.433190916708254
82	88	129	-4.459979524541014
55	162	167	-4.431536353115318
39	67	119	0.500520693740846
38	107	161	5.3936956977705925
52	82	183	8.44265302485828
65	138	196	-0.1044553283910794
12	72	108	-3.9512138940162274
158	177	196	6.891865072234651
26	64	164	5.791699479002737
54	91	192	-4.373295637535286
32	69	72	-9.649920826723923
65	145	158	3.1911998636483556
92	146	164	-1.9488737748691491
45	163	187	-4.832760713736652
30	78	94	1.4468922955649273
6	10	82	-4.767310752301455
32	176	177	0.947293331268666
64	83	104	2.988955066282861
18	100	190	1.136898223437191
129	134	146	-0.025378760655330623
36	39	91	-7.302406406531454
131	147	158	-5.7436172209170655
30	45	165	7.501358454604599
7	59	139	-5.037984138884097
35	104	193	-6.4345439478235855
74	91	98	8.694385060847136
56	133	150	-8.767388412303772
21	69	199	9.60871456620065
50	147	153	-3.2266412513975107
101	114	115	5.184409933167016
86	110	136	-7.756011872446686
49	158	186	6.694397044574178
93	95	142	-4.3934425594143605
35	109	164	4.877861762353906
107	146	190	-5.332964784702696
4	41	111	3.4263017718510387
54	81	169	-5.3852667869661675
11	77	162	4.696207615965653
50	154	161	-3.2975157623493345
10	52	168	-7.352140919093861
89	100	114	8.872814484368629
98	107	197	-5.695934229579256
52	120	123	-5.491631758061331
57	93	130	-3.1162387633868764
77	119	132	6.055028966597316
43	109	163	-9.126755685265781
51	63	114	-3.5716260174667536
25	79	103	-2.154326233738953
77	130	177	3.7880585394167277
58	59	60	-1.1299535493745338
110	144	170	-0.013369930765598781
41	133	152	7.0169600630632125
83	124	189	-8.546286892412443
36	40	124	1.8709951374764948
79	134	189	-2.703974970126872
122	147	200	-1.542086089164652
8	39	182	-4.448229584205556
31	39	123	9.01415570919838
8	36	195	4.8421367616693125
56	119	143	4.758334659320054
97	157	169	-4.29927150927446
28	49	139	3.94645361222034
2	69	132	-4.946752446397977
136	163	198	-7.547523957344781
173	185	189	-6.717107240524505
47	69	200	8.674218604147367
90	119	150	-8.838499768241526
32	41	76	7.854821096933325
59	120	128	-3.770886038976043
1	25	74	-4.435029053310078
51	72	139	3.7895138354199034
37	63	197	6.4047598795127705
7	169	194	0.47934990942926703
23	81	182	-2.4953888600631196
126	154	175	7.4710287019956425
44	123	158	-3.4117234655778557
46	51	183	-6.2638324342399905
58	95	96	-0.5883839354823976
29	79	100	-3.693130201342427
13	78	188	4.953764031054856
1	91	161	-3.766417369763005
50	95	96	-5.097944453430512
9	46	99	7.603589700656418
65	73	155	1.7380456336841874
29	82	85	5.151341018549726
31	76	80	-2.81077865487312
89	162	198	4.095169879337018
49	127	149	-8.731515138861607
12	34	124	-0.3651964970728283
55	72	200	-7.097278907204974
34	47	133	-3.040144209466482
18	100	162	-3.177053391787683
2	86	159	-7.011571989526438
130	145	154	-3.853599963810808
8	112	179	9.728589325444869
48	105	147	-5.766401917311272
102	115	155	7.320611503040574
144	156	194	0.08718427930272199
33	60	106	0.5819210766173928
39	126	178	-8.902273032708276
64	148	171	6.905231668918493
10	82	171	-4.156216833464928
84	138	181	-9.602428123713114
38	145	193	8.097087385349422
25	61	94	1.8109807686416008
144	158	172	2.956836796569748
59	162	194	-5.750064083629274
1	31	34	8.26046272879772
25	180	188	-2.707022275089348
35	42	95	9.382795275119523
18	79	175	-5.249713122351705
9	51	186	2.171427741979395
24	64	119	-8.01571970183125
88	105	141	8.105114121781327
106	116	167	4.876467053391229
45	107	148	2.3932558337111693
90	104	171	-4.101586498731129
35	146	151	3.177773386504466
51	143	182	-8.906668788567462
103	142	152	0.3005433412818199
9	156	186	-6.54141183471433
126	156	174	4.273853556074197
84	108	188	-6.548591605792038
24	117	183	-7.764917196788508
23	106	173	8.165344528265031
106	161	169	1.179747634649429
40	138	165	3.9854516233483377
12	23	196	-9.778649006905027
25	118	177	-4.971633209329076
71	140	152	-6.456769876021413
136	162	170	5.323902390288085
118	151	199	2.674596829091726
71	119	194	-2.423745446052637
12	48	168	0.7053635023656248
76	182	192	4.869594491009375
85	179	193	4.654461251699944
35	153	185	-9.916484819588732
89	124	153	-1.5196019825506326
82	162	173	-3.4734548523286968
18	61	186	6.657150176125349
17	25	197	-6.334512048519523
52	67	141	1.196475965642147
28	136	152	9.143271665212694
