3 	 200 	 300 
74	85	124	8.132214724169604
69	93	138	-4.753155949393886
66	93	99	3.182691968107374
42	70	122	-5.52855846173591
37	73	186	2.8979854853567097
38	84	174	9.877531235142168
28	32	135	4.820165100192339
18	169	196	-5.402628819588791
57	160	193	4.367225634632618
55	70	119	5.625774228857754
86	137	182	-4.490721331955236
43	97	125	9.461572355186991
105	171	193	-9.30207350748705
47	105	137	8.488499501544606
69	124	152	-5.529322518884625
6	22	80	-3.9376390863787103
27	78	121	8.588873742936379
63	173	175	1.0924402693800346
72	150	156	-9.670235158138844
40	128	158	6.606961460733942
58	165	169	-3.1922332567250455
78	126	140	3.6874133414743007
112	150	153	-8.473176521742358
40	57	155	-3.425296044072084
98	116	123	9.666298393910797
120	137	151	5.584645077525215
122	131	179	1.2774124217720377
52	67	120	-5.145268551385245
17	65	191	3.444207053337136
39	94	188	-0.33111854994882073
144	160	199	3.782524212291685
111	173	192	4.616136508617398
8	29	135	7.098903156297251
16	41	105	3.9721245907004388
1	8	132	-9.44035263932599
42	80	115	7.362492491648819
24	60	152	-5.0470810337114
15	23	75	-3.4473674995845727
39	73	161	-1.1893254500928414
135	187	197	7.3230161016653845
142	180	196	3.646240464323526
128	174	181	-0.016926060112801622
36	176	183	0.9746757471360503
56	127	197	0.4567051967371718
59	145	184	4.393650210537263
38	92	112	-3.4186087102070744
77	127	149	-4.147837964420676
74	106	171	-4.185507946772018
120	154	186	-8.723351298054663
72	127	180	1.118473408562652
89	115	191	-1.877516826134169
95	109	123	-9.144765239013761
25	95	142	-3.8416025765349993
51	53	63	-4.273944200239786
167	175	199	-5.534473719834223
32	77	79	2.179473897044362
49	141	177	-2.9718367097646254
66	143	157	-5.23863283281406
3	64	129	-7.016598524661517
78	181	182	-0.007373154681282301
34	54	163	9.85121805361581
26	165	197	3.0825347094069837
85	180	181	9.942180880929069
28	50	63	-8.160949148238148
33	121	186	-6.824718873302884
3	13	17	-8.877700664413567
75	101	150	4.462048759893557
29	36	110	1.6353605417301225
53	95	140	-9.962497068041209
8	143	153	6.16762241119217
100	151	163	0.606885751961384
140	155	197	2.0734891493937013
68	70	184	1.0082087846825676
15	31	108	-2.405592561899388
28	107	118	3.3472709965556664
96	151	160	-2.4113260509507484
30	150	187	9.92355378129077
80	91	142	-5.057169242680743
22	31	155	-3.827072382744465
5	21	84	5.104719968569672
27	98	197	-5.167437169451521
59	175	190	-6.664027695431645
20	32	85	3.075460143147435
2	5	111	-3.41267197202185
33	99	198	9.569285074261302
18	37	62	3.767704180241152
8	24	198	7.48118258017751
38	134	165	-2.5801002788187377
94	128	188	6.439719429854868
78	121	152	-7.798810227703243
16	61	67	-0.9768155277618735
25	79	90	-4.26271300351959
74	146	160	3.9838877820162004
39	127	168	-1.8778034665808967
68	100	170	1.7934779464680677
99	102	127	-7.7360223875761385
28	95	149	7.076767645142404
50	57	67	-3.4827492425719075
27	120	140	6.292048855151489
18	98	176	6.500746441319862
1	80	124	-7.084756680223214
47	50	84	-5.1096812557611
63	104	155	-7.190241289474111
34	109	170	-0.4146140473518223
64	104	115	8.27095971926597
28	49	96	5.145899397634748
24	34	114	-8.313072173292614
107	116	187	-6.106960736463998
11	21	167	3.3725759176419245
10	123	199	-0.19705975348485616
66	83	156	-0.4229939380424703
26	59	157	-1.857397317933975
56	60	69	6.886935084820603
95	119	128	4.147814203220204
51	103	118	-7.495446863558408
23	96	197	-6.011613345716498
152	161	168	5.583132318600379
41	70	74	-0.4286272816810044
60	175	200	6.549055130325179
88	130	140	2.670203861641042
106	152	196	2.0950941104948058
55	82	106	-8.123963548388978
70	97	102	-5.822476279046085
74	88	110	4.753147569160422
15	83	178	-5.218929544668964
86	129	132	-9.15486981475652
84	100	199	0.22911569266708653
144	154	166	1.7451454211340192
63	64	93	-1.3652324417095052
53	90	158	-0.4361029703715289
138	167	172	-4.4342052215808225
82	107	135	-2.0705402841851424
63	64	185	-2.7703166903116427
18	45	108	9.83470739756758
37	134	161	-1.552481602011257
62	113	164	-2.26666814949872
24	38	60	-4.573104755806847
1	20	26	6.787604147098946
73	115	193	-0.4052187005287706
51	104	140	-9.550026837445223
60	140	144	3.349887326304799
28	76	127	3.321706156834825
12	126	141	9.493396918987315
27	90	102	-0.751183856154185
44	51	66	0.22320365193911051
24	48	66	7.432501516341581
4	20	129	-3.141569412554892
64	93	119	-9.191334345766718
2	87	142	-7.67349095709042
52	147	182	2.3175119854661137
5	52	92	-8.032148846687448
21	76	172	-0.7677733184834814
91	131	160	-7.647075869273441
54	85	130	8.294582470986192
158	159	195	3.9045198563569894
97	121	134	-6.720608780315043
4	12	111	-8.003858469282129
69	143	197	3.0440867956565683
75	118	131	-0.5555372196231048
34	86	140	3.3071770325869103
87	121	190	3.613549620477203
28	124	151	4.195186444704731
70	106	180	-5.660712962772518
58	159	183	-5.621453996018689
103	160	175	8.437540490216325
37	124	167	-9.005364240681054
44	79	186	4.839564183874863
5	8	179	1.217476450664046
16	52	75	2.794245585291538
150	157	176	-9.633668920066896
89	91	178	5.270786036320715
113	135	141	-2.146377825436277
56	100	102	-4.486659543854112
13	136	184	-7.549226270850163
9	114	189	-4.797370786032289
110	111	164	4.964378841225994
11	67	195	-1.482892508893432
107	112	113	3.2537453152775004
18	87	170	-4.812323710113011
35	76	101	0.21619752291791094
107	153	167	4.386329730127997
42	156	167	0.6336135908953935
50	74	100	9.85102337078365
50	187	195	3.6515063598210418
94	120	155	-2.328978194467071
20	112	157	-4.170433604265577
7	43	117	-3.497598481298758
5	14	183	-9.93774394145521
25	28	135	-1.932733797510453
33	117	128	-7.254471539351299
52	119	141	-5.319268645005726
23	29	156	-4.82692292218103
78	137	170	9.646407907678704
82	149	183	6.083487029743075
21	144	171	9.502921737873699
35	56	167	6.469188997376804
60	144	180	9.191637686536179
115	116	192	2.0404013861643584
94	178	181	6.068648073878215
151	158	195	-2.7994522294069
49	61	153	-6.00657045640318
88	112	184	0.5795035708893259
97	102	148	-4.821437399443522
19	173	197	6.005262688480002
38	78	156	-2.8362008884846057
49	79	178	9.867280511858365
2	3	100	-6.930250545022066
19	66	113	-6.419535153071376
17	32	66	4.108698443564805
47	75	171	1.0367590845164258
80	134	135	-6.313832603307416
96	135	141	-4.729980800662508
9	28	176	-0.47754193896467356
64	80	102	-4.641917244563678
5	54	131	-8.14342445871696
19	68	192	-4.357386625791893
32	128	183	-4.337505176160317
63	154	195	-8.624196060114196
41	44	76	-1.816797542644018
70	96	120	0.7115104828213354
59	134	147	0.5025113995846002
64	87	179	5.17965834024373
69	126	198	-8.64993172494475
41	137	149	9.5619555314756
5	157	198	-5.449047839175445
29	43	115	2.823053809970622
102	154	157	-7.563944178157551
18	76	144	4.291015217089333
136	138	156	-5.42480828552115
102	188	195	-4.8854419378220175
9	68	93	0.5137934893888598
55	62	167	6.065792381432413
92	154	166	2.967306083445054
1	121	179	6.7523040127913845
40	100	196	-2.6346778857068394
113	126	167	-0.4019578200738323
10	39	194	-2.045446164320664
27	75	83	-7.853875027636379
36	47	113	-9.847107174248062
11	40	114	-2.4446515711195893
86	150	151	-5.179204011588121
153	180	190	8.16943542640108
97	138	151	0.303671531053487
25	138	159	7.0008914004837415
139	140	173	-6.46827834851087
104	142	156	-8.557156530697206
100	127	167	-8.628608694231731
125	133	194	-8.125447699103143
129	175	193	1.4416567734431336
21	95	153	-5.138197934428172
109	112	160	-3.2952513518525572
46	64	118	4.262252696781999
41	44	68	-8.808335022974518
11	68	89	2.647456634367895
33	113	154	4.964845119137882
61	99	141	-8.336257003864034
3	20	142	0.7831419412650771
43	49	50	2.3540294913237894
6	57	147	0.8880812603487769
69	151	192	0.30797404667531936
52	136	157	7.713631591552158
38	58	101	-9.633748848998762
28	145	173	-0.04229458099693062
31	130	134	6.439363442140454
104	130	199	7.974939239806872
48	82	137	2.728968929485415
45	135	140	6.189048003254637
174	183	200	-0.7609845383749008
25	74	189	-9.148412734458711
82	144	184	0.38838875563412856
11	83	164	8.339853217083466
85	128	180	3.2566600085409174
37	46	185	7.916408506931663
62	152	173	-8.081834466948125
47	150	177	-3.431465323340392
62	178	182	-5.578414634517674
92	117	185	-0.26977648770135865
89	171	198	4.979297541226098
70	88	197	-4.801970800420068
133	154	166	0.8799190352538648
61	63	118	5.082126342454762
101	153	163	6.169162872473969
135	177	199	0.5698607734571208
135	159	176	-8.096576796371526
37	125	176	-5.769376697226178
17	89	125	9.787135923684318
34	63	95	2.1761415844311998
52	165	167	-0.12909097279018233
61	106	192	-0.3929724755301063
19	155	160	-4.974550733845371
140	143	193	-2.26882494390507
42	116	163	-6.1854898280794846
65	178	192	-6.348144050730271
7	19	51	-9.186016400521844
158	184	185	-2.8029149052731173
109	151	184	-3.731875141462588
32	37	140	-9.834096467857345
112	158	160	-0.3137317227812453
14	26	67	-6.245123829692398
3	66	89	8.457872505099626
-1
