4 	 200 	 400 
50	52	63	160	-1.2922729913324797
9	95	97	198	8.798143291651648
46	103	149	198	-7.1882286842016185
28	74	113	193	5.409316368743767
138	155	180	200	-5.1864630406073005
55	96	107	163	-5.725728696597415
5	25	30	170	9.418582356421801
46	97	170	192	3.462602630953606
58	63	70	99	-8.63375638389579
67	70	107	153	1.8852664692092365
20	94	140	155	-5.848856118373851
64	67	98	130	-3.6740796830555738
30	85	142	174	3.059629915447438
7	9	103	164	-2.396374755032604
64	97	99	191	-3.9255174755694355
18	80	114	164	8.112920406582639
30	89	137	146	-2.4752378825347154
67	143	161	197	3.695828432966044
57	82	129	141	3.766177016825271
2	4	10	100	-7.673435864135724
92	153	161	175	0.9803792424134841
75	124	168	182	-0.11426542290830888
26	27	43	56	7.148092973588572
5	116	125	172	-1.8656967634290318
11	128	164	196	-7.736948807428687
37	97	148	170	-5.0043477104970595
21	53	79	157	0.6532596015424588
2	18	50	109	-1.4638798392692447
34	47	107	147	-2.6528290897981988
27	63	96	128	-7.151735233702709
51	67	79	150	1.8409221212926212
91	107	108	189	4.126851235744528
82	95	168	187	4.9420171496106065
12	39	102	108	6.82967419930096
10	70	144	165	-7.18288677104411
3	17	60	92	7.258597774802531
4	17	81	124	2.682931267803088
108	131	173	183	4.960416442977756
67	126	168	189	-0.13204754379700212
97	127	182	192	8.708846944696454
32	38	91	127	-7.033462774269914
14	22	26	140	0.026811697028911397
7	8	28	76	-3.21095066876482
30	39	62	160	4.100155571332426
31	68	93	156	5.617855806559366
1	62	116	167	8.777034044198256
5	13	30	129	-6.156425595556576
24	32	69	98	-2.566958879504762
61	76	115	119	9.255325270939615
113	124	164	172	-3.640455387340433
4	35	67	183	-2.6607018250464236
6	37	70	182	-2.0056659944900463
15	63	117	137	5.649189707182998
93	94	161	179	3.582868850846289
23	30	151	152	-2.2486566911209245
47	60	101	158	-6.581419463152121
49	97	110	141	6.626220710134362
40	102	184	193	-6.420316472164247
66	87	89	172	2.8333170315600658
126	167	172	196	-1.2892576524734718
50	68	115	179	5.128296780072745
134	143	176	190	9.093371674706987
39	133	173	174	0.6207401930151679
5	48	139	150	1.0006274987283277
20	106	120	136	-7.222730295204986
130	135	164	180	-8.32585394688895
31	45	57	84	6.137657273699475
7	13	146	172	-0.21020511630569416
4	143	192	197	5.846709482409809
59	89	130	150	-3.2117980620575075
4	22	153	184	-3.4468049791516453
29	50	57	199	-8.142568452723484
84	122	167	185	-2.919567833622054
14	29	114	148	2.4762993794946038
7	83	96	147	-4.363883321142934
68	78	86	127	4.788861143276691
58	127	159	180	8.651584737162647
31	75	109	171	-6.43720358676773
58	96	109	164	-7.930177920571111
62	86	95	188	3.8907716834069213
72	106	152	168	-9.888826572622962
56	74	75	112	0.7874752555466777
35	122	130	152	2.772162026077341
78	101	108	182	5.996355434036625
42	66	71	195	2.079055139009478
4	14	31	139	3.1713162568911635
10	76	150	157	4.861933877230536
15	67	97	159	7.974225390221584
41	103	185	193	-2.616308128588189
1	81	177	178	2.3307424526271987
32	63	139	157	9.066329956501505
72	80	93	150	0.4631848407752237
11	54	96	101	-1.1961543567708652
10	54	77	131	-4.485206351406214
22	34	149	175	-2.359923925428893
41	58	98	137	3.317252487658351
80	109	140	178	-2.0438749927947697
28	62	76	165	6.108008423681461
42	91	122	182	7.105531265210409
24	114	132	150	8.317178152363269
2	27	70	158	0.6084757959898432
78	116	125	185	-9.663619332151507
66	73	76	133	-6.084931965937663
6	42	116	200	8.980527202579808
5	9	86	192	-8.180742248522144
55	58	103	155	0.5792236751795379
43	72	177	179	-9.582691075447512
15	41	120	129	0.36169604571842484
1	62	85	117	9.458680146954265
18	54	133	146	-5.291734276759852
37	50	52	149	-8.964241610067841
11	57	62	188	8.930441312125936
1	29	104	140	0.06608917139359072
38	97	141	177	8.952432864630936
7	13	116	148	3.31230519619516
47	87	186	190	6.182555198112386
11	53	138	182	5.996152945957025
36	52	126	193	3.723904230387184
65	83	116	133	3.6879825075895667
57	71	118	189	-9.31068316081449
14	37	41	195	-9.423566295307669
32	79	111	113	2.7296429595958127
107	133	136	137	-2.882736671074939
25	121	129	198	-2.5534732093096757
16	36	40	49	-8.497667060666487
18	35	90	97	-4.38921326969695
53	99	123	197	-0.29156376490071345
43	155	174	177	1.3874038709668461
15	42	125	181	0.22058772775461755
58	97	138	159	8.433508500401889
36	57	68	156	2.3449432429735246
9	43	83	84	9.633169424280112
22	34	45	105	-7.7766641714054945
98	115	165	177	-1.457975331904258
64	79	106	186	1.1828098219199372
45	112	121	166	1.2508980800739895
5	20	35	115	6.279198095037447
60	77	121	191	8.230524136211503
65	79	89	125	-8.609480360189426
49	72	125	136	3.041076513515062
16	40	162	186	4.823650662056153
16	36	79	120	9.818537389880621
49	73	110	165	-1.249959209019405
124	128	136	182	5.3498516721592075
30	96	152	165	7.1862077730564415
12	61	104	188	-5.082053854914788
145	159	173	175	-5.566663205262152
79	142	163	193	-7.2288462871873875
34	37	148	174	-5.093809642323482
72	127	161	197	3.4373196159217105
39	49	77	197	6.2788905509423
11	110	130	185	5.838927499359443
32	128	132	139	8.019448546829143
40	42	74	135	-0.44020941656869894
13	58	110	191	-0.9794232645954395
14	31	143	190	-0.7906150616868519
36	93	144	169	6.906081492515526
37	143	158	175	-9.18018522537949
9	59	135	151	6.453416558264035
26	80	135	199	-4.786051042181612
26	56	95	122	-6.727286009410605
41	54	155	186	-3.0204509957501084
20	77	100	170	2.3665785006382567
2	19	59	173	9.508519355618454
45	67	149	199	1.9301521401728827
33	53	103	130	-9.931650759074946
4	21	23	50	-1.1147790906638129
15	89	119	166	-7.938102990102127
115	129	170	184	-1.0820602586978918
55	86	123	164	5.034995848111256
32	95	103	128	-5.7861523555743695
13	29	155	166	-2.2432944400577863
31	87	160	166	-8.065979776434524
63	76	169	190	3.3511583300533143
20	26	81	166	-5.596228717381662
71	81	94	179	-2.29180639517947
20	87	97	194	8.200664105831187
4	18	68	145	0.06795431800382268
20	102	192	195	1.600530868684098
6	87	97	105	-7.19228556988567
16	20	96	170	2.484780745805333
69	78	141	183	-6.599604516387407
39	50	95	116	-4.615182687246406
42	77	135	151	-0.3254428873739972
53	120	144	161	8.967047760044068
60	128	162	194	-7.55046053507704
1	121	170	195	4.856548139193041
45	77	166	171	-3.128897611561074
17	166	177	190	8.3229035151777
58	64	165	192	-8.1131727777026
24	28	163	172	4.350434861097984
7	11	71	161	-3.6045238761800054
37	96	165	193	8.16129219989756
63	69	110	189	-7.285872132585595
133	137	168	185	8.777730305833195
40	102	149	163	-7.301738363798633
36	91	123	189	1.2355852068972162
90	110	182	190	7.262261746077911
74	105	111	181	-9.633544286205586
22	108	139	181	-8.858699982286598
89	108	133	161	0.7996859911998815
71	124	129	142	9.837208370330647
15	18	133	138	-1.4878931804479691
58	79	113	150	-0.7608803434974636
11	32	119	189	-1.1616896514552284
117	146	185	194	1.3793988986705905
69	71	152	198	4.240205535588208
32	81	176	190	7.677209993765988
83	115	134	160	4.554981817130457
3	118	145	149	-1.214037779326178
30	46	165	185	-0.10240487962171585
17	47	119	190	-3.7242865481091547
51	139	148	193	4.174614938775388
27	76	118	187	6.043842647217808
62	105	167	181	-2.0536701858888984
1	11	24	91	4.6489355637852565
85	133	136	191	9.697880123204712
24	111	134	199	8.42251794604687
61	67	156	183	7.203190468190833
4	42	106	153	4.221342644857671
9	44	54	100	-6.793176826364236
3	82	84	109	-1.8693837877596042
137	153	163	172	-8.378673741100894
65	71	164	172	3.74499174944026
13	73	98	156	-2.8427839746048704
15	17	30	172	1.2967906200388235
10	176	190	198	6.284562625077388
58	82	181	199	-9.319858503289527
