3 	 200 	 500 
56	75	138	-3.953165549467408
120	145	147	-5.245926221594244
80	122	181	0.5834686384843639
14	94	111	-1.7535278135414671
75	143	184	-0.4255396116003105
14	36	160	2.1494491456630183
5	25	128	1.9379961508797887
18	122	193	-0.18802361040829751
25	134	160	-7.555562800133455
36	62	77	-4.3357737354081305
22	67	117	4.252570715199903
59	103	145	-2.278863817385224
22	159	182	4.53723276656315
50	83	142	3.4018844050146093
20	85	111	2.4196923358169578
17	37	185	4.668779999059314
9	58	154	-9.321199278932346
53	81	95	3.473579652592708
57	125	171	9.984940190762366
46	51	132	-3.9529673948831974
25	193	196	7.194383912741465
27	135	198	4.894886294351174
10	113	154	0.4043319921973172
49	62	116	-8.396520876684072
73	107	141	6.99552536654177
6	138	154	5.314228882266409
38	154	184	-5.422878081364977
141	183	196	-5.418009110102664
11	66	126	0.863450602215849
92	175	199	2.2023817620940083
91	123	144	-0.2966752023631969
72	84	134	9.482269548608699
12	31	170	-7.77839844422529
6	11	191	6.217961627260642
39	45	57	7.1698211846411475
12	61	125	-4.6062246377518035
8	143	193	0.0013777089623996375
66	151	180	2.2514189247161873
30	136	191	1.039750408546487
15	45	135	3.3616041508806305
5	146	148	0.17454394901756487
21	115	167	-1.0674795723079669
31	182	198	9.587565185593618
18	35	67	-1.465956929125472
142	158	181	9.468824125134525
19	30	155	-7.740629292451786
74	144	160	-5.086417349229626
3	62	164	4.128576391488117
5	33	84	-8.4565663735242
59	94	155	-9.06431195749984
102	173	185	-6.269322457739976
138	187	200	-2.484083510135811
90	136	186	-1.2922526509901182
22	126	128	-5.600282247353501
6	54	175	3.6572529374945457
92	136	153	8.088939423217504
15	46	54	4.735456885458039
78	133	152	3.61187757234525
68	105	179	0.4806846993306664
12	94	149	9.79707820084084
8	102	123	-5.8802100755977555
81	88	100	5.016521140466178
24	27	132	0.31402022618284775
22	98	107	5.268974150026953
4	77	150	1.8725902810497885
123	165	180	8.9481871368171
73	82	130	9.577213305706834
72	121	139	-1.0736063519044077
87	135	195	7.275837673553639
41	72	102	4.470928134900415
67	115	182	5.4596498431840885
85	120	180	4.232872070103111
52	121	142	-2.819545435804307
128	131	145	-8.060377371345881
50	113	189	0.272896182436984
13	56	94	1.5460126905314358
67	121	139	1.6484436783873697
25	141	162	9.188485688467175
25	69	71	7.962627776757888
3	117	168	1.804399293664801
40	72	177	3.3842865973927836
54	145	157	-2.302175590026585
69	94	166	-7.008103655284225
65	87	141	-4.001437848428959
145	188	195	-4.3694807637278
91	105	125	-6.294331340152308
20	46	145	-0.5701229135941599
10	33	40	3.764432366040138
138	155	190	6.219486371171623
59	120	138	7.243757028959131
118	183	186	-8.96123650418216
38	106	128	8.206620424841184
71	144	179	-1.3686225695528105
74	143	147	-0.9431324260751861
114	125	187	1.4172745891140934
95	167	177	-6.080145035817964
33	161	170	-8.890256462038908
27	53	63	5.276256092340239
7	118	155	7.379621365673334
10	31	35	5.425208690961448
10	33	130	-4.047867695212757
60	141	184	1.4419933870103812
71	82	104	4.702348975475669
