4 	 200 	 250 
31	97	108	117	3.0914399416175016
18	48	64	79	-8.894872447181672
16	41	73	184	5.152661635112501
16	72	118	121	4.380647094259887
28	81	134	200	-8.10515511649636
58	113	119	131	-5.10666080079557
33	82	105	198	8.907658686915788
41	100	132	170	4.805305120765244
9	14	86	153	0.7589050571638278
25	43	73	146	-7.918652253866738
41	86	114	167	1.4631490764868644
36	124	140	196	-6.212988895903311
31	69	114	179	0.6036420222704013
18	60	177	178	-6.270545172036628
31	78	128	199	8.893005004514116
6	64	138	185	1.2067340722891764
108	143	149	160	7.7905861517508335
20	25	27	141	-9.745434878629487
91	110	115	195	-9.7515516289698
13	50	76	187	-5.570110456841801
32	74	153	188	0.3153924883780608
12	122	181	195	3.9427372079771867
35	93	133	181	8.233720108918344
31	63	88	189	3.0403703497202414
98	111	178	182	2.746404116549657
39	73	184	194	4.737397056461283
3	134	143	146	8.101704967951811
141	157	169	185	-2.029537437085991
113	123	126	147	-7.8472588580200515
46	93	126	133	-6.420101040618087
41	87	106	158	8.394061742554026
6	48	86	104	2.273588828940472
2	29	144	185	4.265595744338418
63	68	128	154	-6.932450945463553
69	115	132	161	8.271961101322873
1	39	80	89	1.5836275643838462
53	77	78	200	-0.46688105166655447
57	81	97	102	-5.2729516366941915
42	60	64	91	0.9198559418140384
46	57	131	189	-2.092291060214791
87	96	121	173	-6.898341961232514
15	52	74	148	0.3010647096986663
7	60	103	181	7.8548256829325105
47	71	81	125	-3.368359217701739
16	121	164	191	3.270626720444481
11	124	173	177	-4.0922513885417455
52	93	140	143	-6.1643882869358695
18	108	130	169	7.608568298964936
158	159	189	198	2.118091182486861
3	131	165	199	0.21029155390300858
10	48	125	150	6.7429461009672345
67	100	156	169	0.6846964553463586
87	120	131	146	2.5286142829137432
11	72	94	192	6.598211047681197
42	46	133	192	-0.25316859145574355
25	33	188	199	4.58659710948943
18	42	68	103	-3.896287458324819
28	38	49	130	7.612270580850819
45	68	170	171	-0.5875820894150134
22	45	64	120	-3.866655277393698
15	17	55	194	-7.185682449066945
22	42	138	185	7.471154488249027
9	72	116	160	-8.449991168977178
13	121	126	177	-8.503235246714452
29	117	150	168	-9.23850173700785
56	81	88	115	-1.9305025909877642
64	143	171	190	1.9164985226338356
136	149	159	191	-3.186133756905061
16	125	133	193	0.1964362644616653
35	49	78	83	9.8740089449186
35	155	163	165	-1.8121641003295608
117	128	166	198	-5.053440601360992
35	59	67	175	8.862628522849704
45	114	167	195	-5.996177376411125
37	44	57	193	5.313245021257265
37	84	140	145	2.260630981629376
3	28	41	128	-4.819084113932166
1	11	52	120	7.99794984783999
34	49	52	195	-0.13584985476404476
2	54	107	123	-6.855701327665182
19	119	123	152	-7.379792645414149
22	173	179	195	4.900431328224409
17	100	109	177	-9.416315048679945
14	88	132	178	3.1183549347363275
26	32	155	159	-0.6979830171924881
8	11	63	123	9.017578230910068
12	85	179	193	-0.10650547253767506
25	104	107	129	-2.8535921447066137
146	148	195	197	-3.240914024147525
7	32	41	100	1.8145145778239975
84	100	127	192	6.748138119649344
37	46	91	172	-1.8803383938708702
4	90	145	188	1.2688711916289677
46	99	156	176	-7.888336764094365
14	82	127	143	-3.997932670080015
36	48	68	182	-9.97423885183789
64	79	173	193	0.09662417794734779
26	50	70	182	0.3585221532443583
29	68	113	189	5.1049689158191125
60	89	93	187	-8.386915503963552
27	42	44	184	3.9138045005601363
4	28	32	182	-1.7459771564697562
85	88	153	184	2.96621312359299
4	15	100	116	-1.4858486822113015
2	124	137	195	-7.222770166001398
3	166	186	197	-3.009641738598634
35	97	138	148	-1.3667697055439874
4	15	104	186	0.9791342857471719
57	58	110	172	-8.945653269884675
22	112	142	154	6.408762800623361
52	116	154	173	5.32273887156836
28	54	168	196	4.551926320483485
4	47	48	138	6.98162623233134
70	111	146	173	-1.8777677612322066
13	49	144	167	8.85509533144857
17	48	75	161	-6.017005509906166
12	37	134	194	5.066899631021835
87	139	178	182	7.467317448272823
14	32	42	62	-2.146209820787293
98	110	130	132	-6.431233842934601
45	188	190	194	-3.5538076670834524
46	74	89	159	6.540732780911711
2	139	143	167	0.8371146722832847
28	66	134	170	6.110916524472337
61	95	149	177	-7.684324958226066
6	61	85	151	6.101098626243381
76	80	170	186	7.397594776804482
26	105	151	170	-9.228939187830616
41	104	164	187	3.0803917361136364
26	39	108	128	-2.810580021759468
13	142	157	181	0.27408920713600793
18	62	75	96	-4.913388608893294
27	34	151	182	-5.3029571573726635
8	66	86	170	-2.748896138617547
111	128	129	160	7.423569483804918
39	95	117	173	1.5749015205158745
3	70	119	183	0.36661073897646723
9	23	160	164	9.709762686387144
26	91	122	134	3.3473830154916264
32	41	76	79	-6.076406795919301
20	134	143	165	3.332284395732941
10	14	39	159	-8.886745879511224
8	44	48	182	-1.177672728172496
36	57	94	151	-2.256345255709384
5	38	89	154	-3.1322335014879954
25	82	149	158	4.756420042739915
148	150	172	175	6.721508799831344
92	116	165	192	9.205064418683545
42	53	64	74	6.416216337117941
49	65	108	167	5.525405249677217
37	77	82	198	9.404344375259978
12	36	129	190	-2.3746660024051085
41	61	64	120	-4.782677191885856
115	153	156	160	4.798750431795293
49	62	102	190	-5.504584753114203
93	126	156	166	-5.4898941388571565
70	80	103	169	-4.209447994818591
5	64	134	165	2.583354617361069
109	115	124	138	-2.3023844992451803
105	116	134	167	5.674807532353016
8	9	33	172	-3.2811177358482606
38	95	184	193	-8.861636599134755
45	165	181	191	-7.715435193678617
107	144	151	186	-1.265668524985184
68	120	153	156	-8.712635129623328
28	39	159	160	-8.392614622980549
21	23	66	104	-9.170308485061302
75	114	162	184	1.6598595399267264
80	91	119	163	-0.30515748577720103
112	127	128	196	2.102808927056339
37	78	173	190	-3.812897814310676
25	36	126	185	-1.0992738534711002
66	84	102	147	9.897049335176987
29	41	130	156	0.7746363453722065
88	125	174	189	-4.544697738486889
72	83	143	150	9.950611222655052
8	51	58	191	7.287254366451922
15	68	75	139	-4.25384029261912
83	97	193	198	2.2052727937311882
92	115	147	175	4.00741234944546
18	72	132	138	2.0666901999368843
49	78	175	199	-5.034362851205381
105	112	126	193	5.490236473146243
42	58	119	169	-0.20056069086865236
47	73	107	137	-9.800664453561392
13	33	53	119	-7.386443650401359
47	130	192	199	3.847276244367432
80	85	100	130	-5.396817996322079
47	79	95	129	4.287680079966375
83	91	96	132	-2.23953162863618
18	62	126	198	1.438602311053117
32	35	161	180	-7.066865455087101
3	75	114	136	-8.197425378407136
11	59	87	130	-9.614168142621827
8	84	174	178	6.134625941486426
49	57	160	171	-9.411709288728618
113	153	157	175	3.5263081071929054
44	60	101	157	9.273541796917751
1	47	163	175	6.465239610289952
1	78	151	157	-0.4513584987378376
16	76	157	174	-4.819214756007428
101	107	127	165	3.962815113401719
17	48	110	179	-9.204291864104535
9	42	83	147	-6.236700562125728
78	100	109	159	-9.528579396237225
16	58	98	150	7.536990326435276
15	56	149	173	-0.7833447115099936
129	174	181	192	1.3105252895861277
4	21	59	173	-2.2201298093211896
42	68	119	128	5.550262869360589
30	125	134	188	-1.7317505177616948
8	28	114	118	8.132989181133969
23	29	66	176	-5.259355828110877
15	92	172	198	2.057695484034049
77	112	147	169	2.400975970276562
97	100	107	128	-3.04083147481019
17	57	158	163	2.9965081127770006
35	125	131	156	-6.533725055784623
26	67	89	144	4.098797789239352
23	52	56	163	-6.920675021384057
25	43	126	163	-1.894414111958831
86	101	135	199	8.698730630355435
22	76	110	131	4.143346240178092
22	29	67	169	-1.2668857095602437
123	132	147	175	3.7412094114288426
48	60	65	193	7.689364873322013
56	136	186	191	-5.57541634498496
46	56	119	147	8.787561346425836
53	80	137	155	-7.433612894753536
13	26	72	181	-0.07736360598968162
27	155	157	191	5.587891326536463
12	81	87	177	9.367972257634797
20	112	123	198	-8.758043164346617
25	121	185	199	-0.45277512756110205
97	102	152	179	4.402737880446768
72	89	92	185	-4.0978030361518964
115	163	192	200	-5.654463942738468
98	133	147	151	6.554974343024959
33	90	117	194	4.716957289390679
12	62	66	97	6.345869819938628
105	129	138	174	-3.756739101463433
86	101	120	137	-4.218258237083314
117	134	196	197	2.5636438036811384
27	55	76	124	5.590500883376928
53	103	121	152	4.709691776174845
7	21	174	191	-0.6160173152326962
17	23	76	104	-0.31192266439657246
3	24	51	144	-6.164729967880431
72	74	135	197	1.5517868511552653
10	66	95	149	0.8201995126997055
-1
