3 	 200 	 350 
23	100	124	-8.491500183114752
37	48	59	-8.14036152135564
27	73	113	-1.008378012643309
91	151	154	5.170648766432029
2	62	154	3.6265041719933713
59	72	200	-0.8633355502675073
74	139	172	4.772431010484926
83	107	175	9.894299391039262
37	147	186	-2.8179754498079106
40	157	177	8.73405636161608
67	103	151	1.5315005445140955
5	33	146	0.6256622138306422
94	177	180	-8.703195741564564
161	181	183	-7.577046126617977
113	115	169	-4.558848689294406
39	106	155	3.724566041952979
65	105	171	3.2961478570274068
62	76	184	5.38123870365574
93	162	197	-2.395845806389554
84	146	168	-5.886435713235885
58	116	193	5.828702407986853
119	143	180	-0.4482393860343219
88	143	200	-1.4768466539226637
3	74	132	4.8032543178193325
7	38	167	-7.305995954544498
14	64	156	7.72936245718979
25	92	169	-7.77204314580837
142	152	183	2.6305838364032734
36	74	150	-2.5012148430924963
55	98	143	8.99758399698596
43	104	197	6.184852279566705
43	104	143	-7.766882124980691
3	33	166	3.0951095611761943
59	147	148	1.2556122760837507
109	141	162	6.711920776400326
73	121	169	-0.5038566509671742
34	58	121	-6.010138075085978
57	163	182	-0.6426975182795793
56	74	111	-6.5047822423817925
12	16	86	-7.208896860020115
84	129	166	-4.014478670778853
71	85	102	-9.002884631968232
62	95	97	3.9403785813755317
76	171	182	4.188502769608766
13	57	160	4.383163823254142
28	45	136	0.06886705538059701
89	144	162	9.188033467544905
8	162	170	-4.121060318875511
69	81	95	-1.3020858578980938
54	57	116	-8.482893824074209
130	156	198	-0.439686857421556
13	141	172	-1.6680324900185521
98	108	148	2.631111050397479
34	41	162	3.742910391982555
65	77	99	1.4660551149572338
25	26	36	0.11999426112356204
44	164	173	-5.727754135564842
62	71	177	-6.708805202832013
30	93	172	4.901471968369853
127	130	191	-1.9710346762093742
72	75	137	-7.977335977857967
40	129	131	6.442992267122204
62	103	115	2.671200335766205
14	126	166	0.5590542033360855
61	155	186	-4.615228198353631
72	151	190	-6.82430601687215
101	106	137	3.8648380347281392
15	60	197	-1.4760071400204602
5	17	139	7.739135663126088
67	93	133	-0.3971471988901598
43	142	193	4.513752040001684
45	65	137	-1.6171708885543659
10	95	111	8.086098602250335
73	98	141	8.867289278739804
96	113	126	4.871967621477907
14	141	154	3.7950529137475204
29	109	177	-1.0668705881771618
73	137	193	-1.5800330389543689
106	156	186	-2.155841442611923
38	53	197	9.516570108958401
19	40	188	-9.492475234450776
26	180	195	-5.057561614150652
78	117	186	7.645618561623525
71	160	167	9.746765596882078
44	157	193	9.454801980361125
22	50	146	5.4997833791777175
33	164	191	-9.883721789091673
84	115	175	3.5243283342410656
40	65	145	4.713474076807476
11	62	146	7.854317790817191
40	182	187	6.578270932848518
25	61	115	7.235288709908765
41	58	129	4.869733200298006
24	157	184	-2.2827545562793343
21	26	54	-5.49510412544026
28	46	139	3.1718178874318
33	47	198	-2.2949799373203543
42	52	133	-5.669986412842132
13	99	130	0.6020958587950815
54	97	127	-2.0162337971472795
39	96	188	-5.9372321341277985
23	100	187	6.040546941855915
56	58	165	5.366389405224323
76	140	183	1.9175796520408568
13	19	135	1.17419372041031
103	151	156	-6.07439270109297
116	167	199	4.259948400140301
74	98	107	1.3205746449667934
27	76	162	-2.966325686527897
49	109	173	-3.200622792772421
