3 	 200 	 400 
34	85	86	0.6458392543093225
21	36	117	4.98711476610109
40	88	96	1.8611156708354173
82	89	183	6.637766182189932
30	35	184	-1.016696432854367
57	107	116	-3.7592784599258273
113	126	189	-9.032437727844812
26	44	146	-6.19124640193363
18	92	124	-4.465928476978269
103	172	192	3.560840382815986
56	62	176	6.322538544765553
27	84	122	5.508978242973416
27	93	107	4.442485385370178
72	177	190	-2.6377727234873465
38	105	111	-8.807729064023475
9	59	107	-0.10312001379850777
2	16	105	-9.001651517859784
64	65	132	-5.47018418303034
4	74	77	8.482600264573058
77	93	123	-9.331431130267486
55	80	181	6.049587245326823
51	139	195	1.0698889114022592
13	81	131	6.9847981331414175
62	177	200	6.892712975981837
66	100	162	0.6212132311718399
28	55	132	-7.586163792092975
48	53	118	2.027353221518135
25	30	87	0.08812809950310552
11	65	68	3.8391281583909596
39	76	184	8.923502708259893
18	56	58	4.504102809700427
66	132	141	-7.024528945927804
46	53	129	-3.684343442190907
167	179	198	4.047473824584738
5	76	118	-9.447708930670665
45	180	194	2.846511781207555
22	98	191	-9.515719457745355
23	53	195	4.538969119045888
24	26	188	5.3153249118109684
57	64	77	-4.710749086953263
52	87	136	1.2696723449952163
104	105	125	4.749068597865527
54	88	155	5.051491492084992
53	118	192	5.259053114173218
64	91	184	-6.869007168197183
74	119	121	-6.699473186130027
53	121	157	-0.891198283048066
45	82	184	-4.250054002553356
29	83	95	-2.9713005550812266
9	52	162	-4.541485867394213
15	37	45	6.015965174375946
19	110	184	6.949091278229215
23	93	174	5.038731691382498
29	69	162	-4.997409291182127
25	28	78	-5.349853163037892
69	82	100	-9.897888410778386
11	52	55	-6.971754458011543
19	110	119	-1.1953901383254344
15	73	75	-3.468316639926396
48	57	116	6.244584285614579
39	59	99	7.381653489703844
28	110	122	9.310450671254596
9	150	181	-1.1048677189492206
48	71	114	4.520217821255825
56	125	197	-4.714417505225645
40	98	193	-5.193968197241774
69	106	140	-8.231716838057583
31	69	88	4.247427500661303
54	122	135	-5.14050503937953
117	124	168	2.7695133902542786
73	75	184	-4.221491517475366
10	46	188	-7.2344291499913815
28	47	97	8.481771950637441
103	148	168	0.6984462328721435
39	144	155	9.171371067480933
82	153	182	5.042499464778507
134	158	199	9.078698635097275
39	117	127	-8.126419373412332
5	64	65	8.91123812130133
79	116	167	-1.700696511684301
80	98	111	-0.8791488505823786
96	144	179	6.664149139749032
98	101	188	-2.7747697439375667
37	45	190	-1.6102194587661423
70	140	197	0.4649188988107369
67	161	166	-0.23808190595728362
2	44	153	-9.210272976074595
34	88	193	5.574079657095908
9	20	165	6.594323497806908
93	116	151	-9.298284638979617
52	179	183	-6.610444251661345
18	142	151	1.8648994479821042
21	40	92	-4.698378622408383
34	114	196	2.7176835675004973
13	80	94	3.3490887663435416
91	95	115	5.426833944818938
25	56	161	6.199731916674878
29	37	77	9.448173929825334
45	53	192	7.83902235768949
23	29	65	-0.7564937710472321
38	78	196	3.0881679898530727
12	132	198	-3.8790908782944626
30	155	156	-2.695649179638613
72	131	134	1.7568817719799092
5	143	195	-2.9299380621755784
44	64	66	5.650385590013233
13	180	188	9.778493821764474
47	111	117	-0.293334016463092
4	144	155	-8.550256357919114
98	112	134	1.0403440211283517
104	128	166	-9.335950886888496
10	47	126	8.8522577177886
