3 	 200 	 250 
78	147	174	6.939552845032335
99	111	128	3.1554750365601016
27	169	200	5.595914943332698
81	99	181	-5.020531176156187
26	46	47	-1.0853122265165833
5	152	185	6.707427873568054
22	35	44	6.96937597719532
9	80	126	7.442109825683353
3	84	194	4.704841796258085
114	149	156	2.1887084985266014
4	44	78	-2.345449776225932
106	118	155	-5.371719536442042
125	158	160	-7.191040117127936
13	27	71	-0.2645178192030162
46	84	156	6.6685628937939185
60	87	105	8.485130795737529
73	142	151	-7.885588504201593
22	107	177	-4.346138458418651
22	36	73	-0.6409210691313216
52	81	198	0.09111989381758434
84	126	136	8.435195444284943
40	60	62	5.2509938019933955
17	32	181	-2.8238973660588274
32	37	129	-0.9221077915766944
16	45	93	0.007522063723595096
92	112	179	-2.2122177221777406
8	73	163	3.503980594483174
62	97	136	0.6683279321811053
28	59	81	-3.907324275996893
78	113	199	5.378927910608267
74	106	181	-1.2598994035033968
22	78	142	-7.238530131217004
18	173	193	-4.176304040640146
33	133	166	-8.899554423225753
13	61	130	-8.17629815919643
13	142	161	-4.511855318678117
10	84	188	-3.2409339770456214
17	28	87	4.653160006633993
13	74	193	-4.717761495230506
9	88	176	2.6664283117676177
106	126	142	-2.005408324134703
13	33	38	4.570347119167632
98	132	143	-0.9487356834472784
107	109	185	-7.122810444225345
46	60	126	-0.2562172730790664
44	50	88	-2.2399119229314195
52	64	95	7.182649010225479
58	89	168	0.9128530849049845
59	72	99	1.422247744432834
12	68	120	-0.6559613909407762
117	158	194	8.008996080455898
56	58	179	-6.063275383499402
20	97	181	-0.13655516277845337
88	129	163	-0.2947226092333004
54	163	198	-2.764100083090872
136	181	190	1.0602432842499212
3	75	137	-8.559544901934457
16	69	149	-7.28370805271231
82	84	91	5.476204867814946
2	77	144	6.086713850549412
41	110	168	-0.6914438566791823
39	116	117	-9.640878304523797
35	42	129	9.995897458524098
58	77	195	-3.707145773927804
75	166	171	-2.6791571224795323
24	101	177	2.473298059700168
70	117	195	5.36884565971838
117	129	175	5.543661534854795
98	149	181	1.3110112979964264
81	132	167	8.837874690296172
36	108	127	1.5851905175368408
22	75	97	-2.3234293829426056
56	138	199	9.680064500313122
35	70	167	-3.7194696353158445
80	116	133	-9.937269515289188
52	113	182	-0.9064191625203399
23	68	88	-7.881393782455923
41	53	109	2.0576523446410313
55	93	146	-8.856025589686675
14	134	192	9.803867787477348
52	132	170	7.011730337657131
10	23	194	-4.760895762566689
25	61	70	5.207684378656349
34	127	154	3.218538541742994
33	48	138	8.677903801753452
13	72	174	1.7196579195409427
26	85	142	1.6078434624550049
27	53	95	3.6411585099869406
15	111	149	-4.321380388161624
20	69	150	-9.279011898180041
27	45	61	1.9348104856511235
54	82	134	-9.551658790048833
4	29	170	7.613484209396393
11	21	35	8.321409884884055
58	137	180	-6.054613524503765
46	51	87	-9.811453965933918
29	43	95	-8.022548508003734
9	177	183	3.7233214869115265
23	25	106	-0.13862320038155396
88	103	137	2.5578806150390356
78	123	187	-4.53453911353342
93	134	137	-1.0060833918967056
118	131	194	-3.6048593743073143
78	79	119	1.3891696939233693
21	48	68	8.241287403371647
71	129	145	1.640140980391525
47	66	120	7.297654936883351
48	127	132	-9.262747188476725
5	38	155	2.000983744859873
60	89	97	-5.196313065967157
59	79	186	-4.491949576910368
110	120	137	8.39915031069647
133	159	174	-4.798956716361791
109	133	184	-0.7902900025781818
33	72	93	3.067893922456939
6	42	181	0.26858828247482336
1	37	155	3.509343835306151
35	77	108	-3.4274309560989558
69	106	120	-6.689977427278104
81	176	185	2.080784133797538
73	143	192	-3.754825816524945
16	132	137	4.76267416118012
47	127	178	7.908127023243566
1	47	170	7.656159184665675
91	104	174	-8.673483289282649
32	64	159	-2.4291416194388704
26	83	157	-0.39764870189689105
16	124	185	-7.723460718099142
143	165	180	2.3366603766355265
118	152	194	2.2756979925526615
117	145	186	6.8509475794407315
138	147	148	-4.229955447430163
88	121	170	-6.3346431246411665
5	174	196	2.530883181012321
55	144	178	2.1986936302800064
99	111	135	1.913211369988728
65	152	165	6.392135938385067
79	169	179	-8.288963044693162
46	99	160	4.5836780297126225
76	89	93	-1.8423916796879585
51	138	167	9.131637525441029
77	100	127	-2.2139165954979063
75	102	129	9.713385482895877
43	81	175	-7.543713389134428
77	177	183	-4.3511653623999695
41	46	119	5.033608491257732
9	171	186	9.713368310340137
12	23	150	-4.436603982643266
24	46	55	-8.341733537580014
20	52	81	-8.919775162460406
64	194	197	-8.278177866867821
15	119	159	8.809501852950469
102	121	124	3.452636483645641
13	93	150	9.426549264232044
27	44	95	3.522355539283719
17	54	76	-2.326454035534324
3	30	139	5.517567236988148
110	118	190	8.103307044958097
4	47	180	0.4110490678639973
81	117	192	6.452891423551815
96	129	200	7.271846875998751
8	49	131	0.7652609935459136
27	33	114	9.008374878962954
93	120	187	2.547872524186026
