3 	 200 	 250 
30	113	200	-9.850170598828257
9	150	172	3.8617482906487925
26	91	197	-5.263804492737645
5	8	89	2.966320607555131
119	124	158	-7.028907225834249
30	47	183	6.906970443519768
64	125	129	-8.708754380456279
18	120	139	2.029268991221029
23	132	149	-9.080693681599872
17	143	166	-3.9514189241772346
64	69	91	3.1096349557512237
52	117	136	3.30823093940311
2	19	131	-3.329798408781228
122	169	182	-2.4530511845480714
14	20	151	-0.06836665213059945
20	56	143	-7.115085567961835
29	89	198	9.138662446988107
37	79	172	-0.9171663165703983
71	107	170	6.1302501023120755
40	46	70	-3.9945444532158003
40	119	200	-9.17874387456385
90	99	196	-0.08286485944572419
120	122	150	-9.093413981364627
44	121	153	-1.2080720464072066
113	133	200	-4.086421687149853
32	48	200	-1.6735047942310892
31	136	197	-7.9381399110822155
97	125	169	-4.890513473593739
28	50	89	4.053178980966496
41	69	149	9.438627534336817
83	115	185	4.41368193488924
21	55	102	-9.04529409192029
10	57	74	0.13429683888288402
23	82	180	-3.8875085197313037
17	118	150	-4.8514221822460435
19	110	177	8.990107953831071
26	50	102	4.0971982309887025
61	118	129	6.370630979173203
53	93	132	7.7934978458904425
45	108	150	-5.93480299386724
16	91	137	-6.938790455522046
121	141	198	-3.3248397501217024
13	34	160	-6.698404114641814
18	38	140	4.2759751268156165
1	44	172	3.49394396853814
23	164	195	5.842075220983315
11	56	111	-2.1711771582477013
54	84	173	-2.3759782409089265
72	138	162	8.421347186645004
82	109	176	1.5549854706091928
24	39	137	5.286875405954683
72	103	106	7.15648719145997
30	71	135	4.033171590469546
55	71	77	4.324732696582796
14	102	151	-3.0094832364573527
60	113	199	-0.18997264425148153
1	79	98	-8.533474135368039
77	102	110	6.837289733111305
48	103	123	2.568191510135229
41	73	152	-2.609491250630227
53	89	154	-6.620367688109827
118	146	172	-0.5114588648314484
8	120	186	3.2141406535148516
7	27	94	9.380346505948957
17	36	122	7.764810160601165
85	90	151	5.071605258129734
75	77	175	3.721130279163736
76	85	145	1.2506020359048726
72	131	192	-8.550309012229196
53	155	178	-3.207315130491324
83	86	118	-4.649924027181225
135	151	195	1.6506610137589366
31	63	66	-2.5625254009539944
