3 	 200 	 500 
32	33	42	4.285613366388219
27	84	85	-8.090547211791247
44	180	182	8.624608476758567
34	164	181	0.3040595276474978
16	59	75	-7.772362978437732
6	115	193	7.5473963098241335
22	109	136	-8.306667332059732
58	99	138	-9.98038801468136
49	69	154	0.019748306271822003
141	148	161	-2.102251750097275
2	56	164	-8.246434925157404
33	80	136	-4.654872780228196
21	100	164	-0.3316249397950184
132	142	150	-9.438710573831466
5	6	104	6.606034059934075
70	85	196	-6.709020201655744
65	177	180	-6.9204651753707624
136	146	157	7.229728131188256
25	105	175	-4.886946914804115
17	51	146	9.263951614696367
25	48	187	0.008693023265637478
39	66	79	-6.789627370046301
3	102	133	0.883855322214762
15	39	81	8.765051910383288
12	66	109	-8.05443464124181
10	100	103	-4.20020614237634
58	129	179	6.185839923748713
104	133	194	-5.965655234126659
84	112	127	-7.028316783595425
121	138	162	-2.051911393966801
7	76	94	-0.6495206076272062
26	36	156	-5.813278824372321
94	158	166	-2.085719195806499
29	137	160	8.778766184799924
21	38	195	-9.42281120039633
24	37	74	-8.953217627794174
86	116	168	-0.23622608379358567
7	83	150	4.771452560002402
55	64	190	-3.998158920345965
38	41	187	2.777642197546559
15	162	176	-4.610439801836104
20	124	173	4.526496494870649
42	149	182	3.662794888209609
16	47	159	0.5837363229356463
77	106	159	7.795898763846214
7	21	102	6.061696506511918
14	39	117	-7.139603129335748
85	100	169	-0.8483555480887901
54	55	118	-3.414595051280047
93	129	145	-9.285915086738008
32	77	128	9.308121637998077
15	33	36	-3.595797717142535
23	97	112	1.473441572427392
8	97	179	-0.8873805350899904
57	88	179	-6.673289533683333
55	69	151	-6.334259240051397
21	54	105	6.488726954669968
3	90	175	-2.789041263006702
56	61	119	-9.737999149249294
100	124	170	3.380032472335529
24	36	115	-9.690463511126508
78	111	120	-3.2505413181124716
22	38	97	4.1491710309947845
66	86	111	-9.200647025184608
90	118	131	1.6658440261753462
5	58	87	-0.9574186559671176
58	132	164	-2.831103043633883
35	62	162	-1.4289955842284368
24	54	184	7.081802106222664
22	75	84	0.49101158608370454
141	170	198	1.9971234023398807
10	87	137	-6.292142385447505
73	94	119	-2.261157540056635
66	67	175	-5.7889141849654635
47	77	94	0.11233782771874345
6	116	188	8.267429433665463
57	107	194	9.433277634461248
83	121	159	-2.408593229135711
104	172	190	-7.253985358896209
79	130	165	6.098924693488318
59	185	197	8.058216152341927
4	96	100	-7.6127142275185005
31	63	79	2.3311131863578556
25	50	192	-6.386119693915568
12	57	182	0.38161788778223915
28	134	190	-8.875374484953568
48	165	188	-0.5335137536310341
1	63	164	5.8416950272420785
52	93	110	9.892267973821426
80	163	178	-6.712679334894533
68	81	101	5.69345126376848
84	111	197	0.7642877637591479
9	112	168	-2.8309661643653072
71	106	121	-3.1674020636309885
49	57	122	-2.0431617447525596
67	174	181	-7.790046401254449
74	99	189	-7.888134547970682
101	118	191	1.5001513322035755
83	109	146	-2.7914081457553515
50	67	107	-3.7555705584230337
5	107	175	0.5822036762669462
40	56	113	6.02645776389074
43	97	147	-3.3495252146341237
15	164	182	-8.760280724334791
111	139	166	4.861757781601494
73	104	105	-9.483433525536146
5	126	158	-6.4586452660018345
137	152	165	-9.175685740744841
151	175	183	7.686576429406113
63	136	175	-0.7434914355003421
20	86	176	2.6846506977539963
126	151	183	-0.6006945200146312
23	36	70	-6.428086252176914
113	134	155	-2.6040108433026994
36	99	138	-0.12814865300242317
4	151	196	-5.698704082594659
52	105	179	4.449252062635164
18	19	156	7.141194953137095
18	56	187	3.21647026211674
27	40	181	-6.232087382943982
60	120	160	6.917112845226548
22	156	165	-7.0756384642147925
11	56	100	-4.9880245050128735
5	19	175	-8.286953378069041
5	96	118	3.2851406055119607
103	163	181	-8.625685927042285
97	157	183	-5.262068930823906
27	109	142	4.0996918680974765
64	70	95	1.3142137848915745
38	137	181	7.120586852182864
12	110	125	4.5909454154819365
6	104	189	2.024289454733852
9	97	150	-7.856688091404493
75	120	169	-7.988996486227191
112	154	167	0.12064687406478924
94	107	147	-3.1303252391424934
8	29	168	-0.5037586974137671
8	28	151	-3.6507041225233046
12	109	120	-0.473848284619363
32	164	194	-1.2067373852039864
7	151	166	-6.627775300706864
10	75	89	-3.17859675970793
48	95	100	6.577146503018735
1	8	46	6.305266148114811
22	53	159	-3.240808495412031
17	161	175	-1.5501225425073706
45	161	177	-9.102115186266834
41	193	197	-3.715165731902612
67	89	130	0.6795414142724567
108	124	152	0.2418643560055127
152	161	165	-5.018093432618855
65	158	181	-7.059921536749661
14	186	194	2.035794630394401
3	43	133	1.9711164660687146
8	50	149	7.445141378292345
51	75	142	9.602759425802688
96	163	199	2.514133001816143
39	152	200	5.952838847930412
16	22	177	1.678522995108306
11	42	168	-9.863926221429175
18	66	69	-2.715815787350415
17	28	133	-8.758236439940552
103	165	196	-6.826463704131633
17	168	174	2.207416660991239
51	61	93	-3.278862539227956
53	176	178	5.587996432921617
35	148	179	9.350744408689302
42	52	133	-5.776674304780389
75	112	172	-5.648761050860984
121	146	155	1.6836229376423901
78	85	165	-5.136875345842691
21	88	186	-9.582737946880515
13	52	152	-2.1156450248505365
51	55	68	6.38179478453911
37	94	153	9.540614808703275
95	195	196	0.023055265861151142
146	150	156	8.060473774710296
136	140	177	-6.539194679384774
18	110	124	0.9270995465643761
114	152	186	5.045332693041809
46	100	130	4.294705361085256
39	41	121	3.6348332200288187
48	123	126	6.501452940700627
32	39	75	3.101586377963418
101	137	159	0.5912189682381594
65	114	124	-7.683350804130969
117	120	193	-8.787136147401199
111	131	182	3.0416121235730493
93	133	142	-1.0850286632530999
61	72	91	-2.7456649028549514
51	62	121	-1.2633079573480828
3	8	11	-2.686194666818597
63	93	143	7.2796390375942295
35	86	199	-4.179917271984975
32	159	184	-8.60770186118987
169	175	198	7.3992301456049745
47	124	170	-7.766057304820855
27	47	83	-2.2195507470824634
81	85	186	3.965754935404888
5	135	159	-3.029046582335015
53	83	137	-8.592902404074882
74	93	98	2.3310214444028468
100	178	194	-7.938440722756024
48	118	138	7.719229232641496
29	113	130	3.8455678981806933
133	192	200	-1.3688887595941353
132	151	183	-8.622665756209804
10	27	61	3.135563520504137
5	11	195	2.1378864197942082
28	88	153	4.6561109109175085
136	175	185	7.0833450149213775
14	31	107	3.5974218977643524
79	144	177	0.5563509869714363
32	150	173	5.819907415990869
82	109	144	1.108035843142364
37	96	190	5.200956634436611
36	41	182	7.0656478886941905
10	119	171	-1.9999313844185966
35	112	115	-1.7572158114632472
71	137	160	3.538716523810969
22	57	185	6.049136376914696
10	35	54	-2.32478714838453
97	100	126	5.343218828905986
13	58	160	-6.951280281565328
51	95	194	6.912026284587888
58	67	178	4.719631170281355
12	37	195	-1.679865383732146
52	60	118	-6.799883410604064
6	174	190	-7.267422893871974
4	73	175	5.965577991575412
32	138	145	9.849889438426384
26	37	138	3.100400469792195
83	112	128	3.5566229128488054
69	90	180	-9.811537228773519
2	67	152	-6.774039974805548
104	130	173	9.292829725943129
2	38	191	8.340037207697286
61	86	110	4.914031698994881
22	59	179	9.183818403468166
77	102	174	8.750140027393087
95	179	185	9.999617869571548
33	149	154	3.230311213694856
13	65	77	-5.270901518028328
9	75	200	6.630415249659112
104	163	197	-5.531875807971236
12	17	43	-7.959199365619036
21	73	127	-2.3024925340242186
59	118	130	3.5961384069397067
39	70	98	-8.887600975633383
132	148	163	-4.044465011367948
39	82	90	-0.9175844408054132
97	147	150	-1.7960485224163936
62	195	199	-4.092834975132846
48	103	186	0.172334106950359
114	170	196	-1.3259178220088845
3	58	65	-9.68984898337197
110	196	198	-7.99384744838501
11	24	86	-4.680400452479761
113	124	163	6.591813715316711
72	74	177	8.177932589629183
123	157	164	-4.107082480544335
51	67	152	-3.7957442765723197
29	85	92	-7.075072827250266
81	95	114	-1.1412812029913546
46	94	181	9.363718770399505
36	85	96	-5.949410689877384
98	101	162	-5.616308069921335
32	99	160	-4.750500740186759
3	12	170	-9.165090015733483
1	77	164	-7.7812016000709665
5	12	21	-8.457070375139663
34	119	152	-5.116150013476577
31	129	167	3.7004442485582967
63	104	133	-5.507239330394668
3	18	100	4.728688409925738
10	59	173	1.7877637956892372
46	92	179	5.561036993356218
30	122	154	-8.95427222259094
66	180	189	5.09539515303576
11	68	72	7.974875283410441
15	52	54	-7.480679664150935
16	183	185	-1.6853493262266497
48	157	196	-8.057467558605413
99	124	127	6.395421788087127
17	24	45	-5.866929238842291
19	86	160	-1.1776837282816999
165	195	197	-4.2034784868856745
112	125	131	7.800648081135012
13	104	165	2.8167009044337927
23	44	155	-0.8761329733865342
16	47	171	-2.6291514436635888
50	103	137	-8.243399270863405
85	114	199	-1.8041852084920436
21	86	160	1.4826129070358345
35	101	137	7.707006007762896
26	37	83	7.70681031946263
77	88	195	6.800493893881782
47	95	97	-8.829644895387922
26	51	107	-3.6031264429504706
26	55	165	2.2017214896280706
133	173	177	1.9769187135898196
27	98	166	-9.897341675710496
29	120	143	8.23436556639486
28	33	104	-3.5233078846725974
16	91	119	-0.42586920007018847
15	80	144	8.512643640971469
1	10	191	4.8231456559824935
79	88	113	6.722168903754181
93	158	175	-6.901008922642551
43	166	186	6.77454922186735
14	122	182	3.599252701248936
92	122	175	2.8848420756528625
50	73	178	7.474620561816167
82	186	197	-5.715818146615305
33	57	128	-8.730810326901214
27	40	81	-4.28730459173833
74	86	150	-0.5546118522512806
74	99	144	8.08992047304271
38	169	175	2.821736465020063
8	14	151	9.759601943159197
45	111	141	-8.925743228054754
88	98	140	1.8784377676321604
59	128	135	-2.1107551484167475
66	135	180	1.5298251423725517
51	58	179	5.528066280912373
9	12	134	3.0443595418055445
58	62	176	-1.9546500224884156
20	83	198	9.479287120915366
23	24	85	0.5861364439561498
12	37	107	-0.8866145835036043
19	84	152	7.134856322962072
77	111	131	6.00391169977329
99	119	139	-3.1255688891914772
